Anime,URL,Tags
Yoshiko Hanzaki: Haha e,https://www.anime-planet.com/anime/yoshiko-hanzaki-haha-e,
Manga Naruhodo Monogatari,https://www.anime-planet.com/anime/manga-naruhodo-monogatari,
Inamori Asuto no Soccer Kyoushitsu,https://www.anime-planet.com/anime/inamori-asuto-no-soccer-kyoushitsu,
Wacky TV Na Na Na: Exciting Caveland,https://www.anime-planet.com/anime/wacky-tv-na-na-na-exciting-caveland,
Godannar 2nd Season,https://www.anime-planet.com/anime/godannar-2nd-season,
Frame Arms Girl: Kyakkyau Fufu na Wonderland,https://www.anime-planet.com/anime/frame-arms-girl-kyakkyau-fufu-na-wonderland,
Devilman: The Birth,https://www.anime-planet.com/anime/devilman-the-birth,
Phantom: The Animation,https://www.anime-planet.com/anime/phantom-the-animation,
Turning Mecard R,https://www.anime-planet.com/anime/turning-mecard-r,
Magical Angel Creamy Mami: Long Goodbye,https://www.anime-planet.com/anime/magical-angel-creamy-mami-long-goodbye,
Umayon Shinsaku Short Anime,https://www.anime-planet.com/anime/umayon-shinsaku-short-anime,
The Legend of Black Heaven,https://www.anime-planet.com/anime/the-legend-of-black-heaven,
Blood: The Last Vampire,https://www.anime-planet.com/anime/blood-the-last-vampire,
LonePi: Hydrangea,https://www.anime-planet.com/anime/lonepi-hydrangea,
"""Bungaku Shoujo"" Kyou no Oyatsu: Hatsukoi",https://www.anime-planet.com/anime/bungaku-shoujo-kyou-no-oyatsu-hatsukoi,
Bubuki Buranki: The Gentle Giants of the Galaxy,https://www.anime-planet.com/anime/bubuki-buranki-the-gentle-giants-of-the-galaxy,
The Empress,https://www.anime-planet.com/anime/the-empress,
Synduality: Kagaku Kouza,https://www.anime-planet.com/anime/synduality-kagaku-kouza,
"Otsukare Oyasumi, Yumeko.",https://www.anime-planet.com/anime/otsukare-oyasumi-yumeko,
Fight Da!! Pyuta,https://www.anime-planet.com/anime/fight-da-pyuta,
Pingu in the City,https://www.anime-planet.com/anime/pingu-in-the-city,
Shenmue the Animation,https://www.anime-planet.com/anime/shenmue-the-animation,
Kotowaza House,https://www.anime-planet.com/anime/kotowaza-house,
DECO*27: Mozaik Role,https://www.anime-planet.com/anime/deco-27-mozaik-role,
Digimon X-Evolution,https://www.anime-planet.com/anime/digimon-x-evolution,
Stratos 4: Logbook,https://www.anime-planet.com/anime/stratos-4-logbook,
The Warrior From Qin,https://www.anime-planet.com/anime/the-warrior-from-qin,
Devilman: The Demon Bird,https://www.anime-planet.com/anime/devilman-the-demon-bird,
Ba Luobo,https://www.anime-planet.com/anime/ba-luobo,
Fushigi na Taiko,https://www.anime-planet.com/anime/fushigi-na-taiko,
Himeyuri,https://www.anime-planet.com/anime/himeyuri,
Crayon Shin-chan Gaiden: Kazokuzure Ookami,https://www.anime-planet.com/anime/crayon-shin-chan-gaiden-kazokuzure-ookami,
Seibu Tetsudou Ekiin Tako-chan,https://www.anime-planet.com/anime/seibu-tetsudou-ekiin-tako-chan,
Touma Kijin Den ONI,https://www.anime-planet.com/anime/touma-kijin-den-oni,
Fuusen Inu Tinny 2nd Season,https://www.anime-planet.com/anime/fuusen-inu-tinny-2nd-season,
Gakkou no Kowai Uwasa: Hanako-san ga Kita!!,https://www.anime-planet.com/anime/gakkou-no-kowai-uwasa-hanako-san-ga-kita,
Wang Gu Shenhua Zhi Tian Xuan Zhe,https://www.anime-planet.com/anime/wang-gu-shenhua-zhi-tian-xuan-zhe,
Bai Gui Youeryuan,https://www.anime-planet.com/anime/bai-gui-youeryuan,
mothy: Nemurase Hime Kara no Okurimono,https://www.anime-planet.com/anime/mothy-nemurase-hime-kara-no-okurimono,
halyosy: Colorful Tag Team,https://www.anime-planet.com/anime/halyosy-colorful-tag-team,
Puka Puka Juju,https://www.anime-planet.com/anime/puka-puka-juju,
I had a Night Mare: Not There,https://www.anime-planet.com/anime/i-had-a-night-mare-not-there,
Tweeny Witches: The Adventures,https://www.anime-planet.com/anime/tweeny-witches-the-adventures,
Pokemon: Black & White: Adventures in Unova and Beyond,https://www.anime-planet.com/anime/pokemon-black-and-white-adventures-in-unova-and-beyond,
The Seven Deadly Sins: Grudge of Edinburgh - Part II,https://www.anime-planet.com/anime/the-seven-deadly-sins-grudge-of-edinburgh-part-ii,
The Executioner and Her Way of Life,https://www.anime-planet.com/anime/the-executioner-and-her-way-of-life,
Sokkuri Oyako,https://www.anime-planet.com/anime/sokkuri-oyako,
Hoshizora no Violin,https://www.anime-planet.com/anime/hoshizora-no-violin,
Long Riders! Recap,https://www.anime-planet.com/anime/long-riders-recap,
Dr. Slump: Hoyoyo! Arale no Himitsu Dai Koukai dayo!!,https://www.anime-planet.com/anime/dr-slump-hoyoyo-arale-no-himitsu-dai-koukai-dayo,
Angelique: Twin Collection,https://www.anime-planet.com/anime/angelique-twin-collection,
Iii Icecrin 2,https://www.anime-planet.com/anime/iii-icecrin-2,
GA: Geijutsuka Art Design Class,https://www.anime-planet.com/anime/ga-geijutsuka-art-design-class,
Macross Dynamite 7,https://www.anime-planet.com/anime/macross-dynamite-7,
A Town Where You Live,https://www.anime-planet.com/anime/a-town-where-you-live,
Harumaki Gohan: Steel Wonder,https://www.anime-planet.com/anime/harumaki-gohan-steel-wonder,
Stand My Heroes OVA,https://www.anime-planet.com/anime/stand-my-heroes-ova,
Meychan: Number Nine,https://www.anime-planet.com/anime/meychan-number-nine,
DearS: Is It a Golden Ball?,https://www.anime-planet.com/anime/dears-is-it-a-golden-ball,
For Whom The Alchemist Exists,https://www.anime-planet.com/anime/for-whom-the-alchemist-exists,
Gaiking: Legend of Daiku-Maryu,https://www.anime-planet.com/anime/gaiking-legend-of-daiku-maryu,
One Nyan Monogatari,https://www.anime-planet.com/anime/one-nyan-monogatari,
Seishun Anime Zenshuu,https://www.anime-planet.com/anime/seishun-anime-zenshuu,
Thermae Romae,https://www.anime-planet.com/anime/thermae-romae,
"Chiisana Obake Acchi, Kocchi, Socchi",https://www.anime-planet.com/anime/chiisana-obake-acchi-kocchi-socchi,
"Oishinbo: Kyuukyoku Tai Shikou, Chouju Ryouri Taiketsu!!",https://www.anime-planet.com/anime/oishinbo-kyuukyoku-tai-shikou-chouju-ryouri-taiketsu,
One Piece: Long Ring Long Land-hen,https://www.anime-planet.com/anime/one-piece-long-ring-long-land-hen,
Yasashi-sa,https://www.anime-planet.com/anime/yasashi-sa,
Learn & Play with Pokemon,https://www.anime-planet.com/anime/learn-and-play-with-pokemon,
Tokyo 7th Sisters: Winning Day / Lucky☆Lucky,https://www.anime-planet.com/anime/tokyo-7th-sisters-winning-day-lucky-lucky,
rerulili: Disturb Maniac Girl,https://www.anime-planet.com/anime/rerulili-disturb-maniac-girl,
Moom: Hajimari no Monogatari,https://www.anime-planet.com/anime/moom-hajimari-no-monogatari,
Stray Sheep Poe no Chicchana Daibouken,https://www.anime-planet.com/anime/stray-sheep-poe-no-chicchana-daibouken,
Pan no March,https://www.anime-planet.com/anime/pan-no-march,
Rokudenashi Blues 1993,https://www.anime-planet.com/anime/rokudenashi-blues-1993,
Ghibli ga Ippai Special Short Short,https://www.anime-planet.com/anime/ghibli-ga-ippai-special-short-short,
Funassyi to Yukaina Kyoudai,https://www.anime-planet.com/anime/funassyi-to-yukaina-kyoudai,
Yonimo Osoroshii Nihon Mukashibanashi,https://www.anime-planet.com/anime/yonimo-osoroshii-nihon-mukashibanashi,
Kantai Collection: Kan Colle,https://www.anime-planet.com/anime/kantai-collection-kan-colle,
Baka and Test - Summon the Beasts Mini Anime,https://www.anime-planet.com/anime/baka-and-test-summon-the-beasts-mini-anime,
Gero: Air Folktale,https://www.anime-planet.com/anime/gero-air-folktale,
Sumikko Gurashi Movie 2,https://www.anime-planet.com/anime/sumikko-gurashi-movie-2,
GENERATIONS from EXILE TRIBE: Brand New Story,https://www.anime-planet.com/anime/generations-from-exile-tribe-brand-new-story,
My Last Day,https://www.anime-planet.com/anime/my-last-day,
Beet the Vandel Buster,https://www.anime-planet.com/anime/beet-the-vandel-buster,
Magical Witch Punie-chan,https://www.anime-planet.com/anime/magical-witch-punie-chan,
21 Seiki Manga Hajimete Monogatari,https://www.anime-planet.com/anime/21-seiki-manga-hajimete-monogatari,
Mars,https://www.anime-planet.com/anime/mars,
"Natsuiro Egao de 1, 2, Jump!",https://www.anime-planet.com/anime/natsuiro-egao-de-1-2-jump,
The Littl' Bits,https://www.anime-planet.com/anime/the-littl-bits,
Qing Chi Hong Xiaodou Ba! Di Er Ji,https://www.anime-planet.com/anime/qing-chi-hong-xiaodou-ba-di-er-ji,
Battle Spirits: Heroes,https://www.anime-planet.com/anime/battle-spirits-heroes,
Gundam Build Divers,https://www.anime-planet.com/anime/gundam-build-divers,
Patta Potta Monta,https://www.anime-planet.com/anime/patta-potta-monta,
Tanoshii Willow Town,https://www.anime-planet.com/anime/tanoshii-willow-town,
EGOIST: PLANETES,https://www.anime-planet.com/anime/egoist-planetes,
Tempalay: A Viva Non Non,https://www.anime-planet.com/anime/tempalay-a-viva-non-non,
Irodorimidori: Everything For A Reason,https://www.anime-planet.com/anime/irodorimidori-everything-for-a-reason,
Trickstar: ONLY YOUR STARS,https://www.anime-planet.com/anime/trickstar-only-your-stars,
Kitakaze no Kureta Table-kake,https://www.anime-planet.com/anime/kitakaze-no-kureta-table-kake,
Watame Tsunomaki: Ai-mai Chocolate,https://www.anime-planet.com/anime/watame-tsunomaki-ai-mai-chocolate,
Kyokou Uranai,https://www.anime-planet.com/anime/kyokou-uranai,
Kinnikuman II Sei Movie 2: Muscle Ninjin Soudatsu! Choujin Daisensou,https://www.anime-planet.com/anime/kinnikuman-ii-sei-movie-2-muscle-ninjin-soudatsu-choujin-daisensou,
Tokyo Fantasia,https://www.anime-planet.com/anime/tokyo-fantasia,
Spookiz Season 2,https://www.anime-planet.com/anime/spookiz-season-2,
Chirorin Mura Monogatari,https://www.anime-planet.com/anime/chirorin-mura-monogatari,
t+pazolite x Watashi Kobayashi: YAKENI in the Rain,https://www.anime-planet.com/anime/tpazolite-x-watashi-kobayashi-yakeni-in-the-rain,
Strada with Blu-ray,https://www.anime-planet.com/anime/strada-with-blu-ray,
Magical Fairy Persia Pilot,https://www.anime-planet.com/anime/magical-fairy-persia-pilot,
Mermaid Forest,https://www.anime-planet.com/anime/mermaid-forest,
Tamagotchi! Miracle Friends,https://www.anime-planet.com/anime/tamagotchi-miracle-friends,
Metal Armor Dragonar,https://www.anime-planet.com/anime/metal-armor-dragonar,
Kushimitama Samurai,https://www.anime-planet.com/anime/kushimitama-samurai,
Daikuu Maryuu Gaiking,https://www.anime-planet.com/anime/daikuu-maryuu-gaiking,
Pokemon: Raikou - The Legend of Thunder,https://www.anime-planet.com/anime/pokemon-raikou-the-legend-of-thunder,
Kaijuu Sakaba Kanpai! Special,https://www.anime-planet.com/anime/kaijuu-sakaba-kanpai-special,
Ahiru no Pekkle no Aladdin to Mahou no Lamp,https://www.anime-planet.com/anime/ahiru-no-pekkle-no-aladdin-to-mahou-no-lamp,
Sasurai no Taiyou,https://www.anime-planet.com/anime/sasurai-no-taiyou,
Magic of Stella,https://www.anime-planet.com/anime/magic-of-stella,
Manga Sarutobi Sasuke,https://www.anime-planet.com/anime/manga-sarutobi-sasuke,
Kimi no Kokoro wa Kagayaiteru Kai?,https://www.anime-planet.com/anime/kimi-no-kokoro-wa-kagayaiteru-kai,
Gamba to Kawauso no Bouken,https://www.anime-planet.com/anime/gamba-to-kawauso-no-bouken,
Hataraki Man,https://www.anime-planet.com/anime/hataraki-man,
Super Wings 2,https://www.anime-planet.com/anime/super-wings-2,
Duan Nao,https://www.anime-planet.com/anime/duan-nao,
TOOBOE: Shinzou,https://www.anime-planet.com/anime/tooboe-shinzou,
Crayon Shin-chan Movie 14: Densetsu wo Yobu Odore! Amigo!,https://www.anime-planet.com/anime/crayon-shin-chan-movie-14-densetsu-wo-yobu-odore-amigo,
Moero! Top Striker,https://www.anime-planet.com/anime/moero-top-striker,
Buzzer Beater 2nd Season,https://www.anime-planet.com/anime/buzzer-beater-2nd-season,
Watashi wa Buranko,https://www.anime-planet.com/anime/watashi-wa-buranko,
Cobra The Animation,https://www.anime-planet.com/anime/cobra-the-animation,
Ark,https://www.anime-planet.com/anime/ark,
Baka and Test - Summon the Beasts Christmas Special,https://www.anime-planet.com/anime/baka-and-test-summon-the-beasts-christmas-special,
Pocket Monsters: Best Wishes! Hikari to Kage no Tenkyuugi,https://www.anime-planet.com/anime/pocket-monsters-best-wishes-hikari-to-kage-no-tenkyuugi,
Grander Musashi,https://www.anime-planet.com/anime/grander-musashi,
Monster Special Edition,https://www.anime-planet.com/anime/monster-special-edition,
Classroom☆Crisis,https://www.anime-planet.com/anime/classroom-crisis,
Happiness Charge Pretty Cure! Movie: Ningyou no Kuni no Ballerina,https://www.anime-planet.com/anime/happiness-charge-pretty-cure-movie-ningyou-no-kuni-no-ballerina,
Kero Kero Keroppi no Robin Hood,https://www.anime-planet.com/anime/kero-kero-keroppi-no-robin-hood,
Overlord: Ple Ple Pleiades - Clementine Toubou-hen,https://www.anime-planet.com/anime/overlord-ple-ple-pleiades-clementine-toubou-hen,
Crusher Joe,https://www.anime-planet.com/anime/crusher-joe,
Haru wo Irodoru,https://www.anime-planet.com/anime/haru-wo-irodoru,
Vampire Princess Miyu,https://www.anime-planet.com/anime/vampire-princess-miyu,
Blade Runner: Black Lotus,https://www.anime-planet.com/anime/blade-runner-black-lotus,
Tokyo 7th Sisters: t7s Longing For Summer Again and Again,https://www.anime-planet.com/anime/tokyo-7th-sisters-t7s-longing-for-summer-again-and-again,
Ginga Hyouryuu Vifam: Chicago Super Police 13,https://www.anime-planet.com/anime/ginga-hyouryuu-vifam-chicago-super-police-13,
Yorushika: Haru Hisagi,https://www.anime-planet.com/anime/yorushika-haru-hisagi,
Kkachi ae Nalgae,https://www.anime-planet.com/anime/kkachi-ae-nalgae,
Dog Days'': Limone Resort Tenbou Onsen!,https://www.anime-planet.com/anime/dog-days-limone-resort-tenbou-onsen,
Lagrange: The Flower of Rin-ne - Kamogawa Days,https://www.anime-planet.com/anime/lagrange-the-flower-of-rin-ne-kamogawa-days,
The Fruit of Evolution: Before I Knew It My Life Had It Made,https://www.anime-planet.com/anime/the-fruit-of-evolution-before-i-knew-it-my-life-had-it-made,
Ray: Nagi,https://www.anime-planet.com/anime/ray-nagi,
The Yellow Ball,https://www.anime-planet.com/anime/the-yellow-ball,
Laur: Animosity,https://www.anime-planet.com/anime/laur-animosity,
Halloween Pajama,https://www.anime-planet.com/anime/halloween-pajama,
"Onihei: Sono Otoko, Hasegawa Heizou",https://www.anime-planet.com/anime/onihei-sono-otoko-hasegawa-heizou,
¿?: OH MY GOD,https://www.anime-planet.com/anime/shimon-oh-my-god,
Doraemon Movie 18: Nobita's Adventure in Clockwork City,https://www.anime-planet.com/anime/doraemon-movie-18-nobitas-adventure-in-clockwork-city,
Yume Oukoku to Nemureru 100 Nin no Ouji-sama: Short Stories,https://www.anime-planet.com/anime/yume-oukoku-to-nemureru-100-nin-no-ouji-sama-short-stories,
Kaginado,https://www.anime-planet.com/anime/kaginado,
Ghost Sweeper Mikami,https://www.anime-planet.com/anime/ghost-sweeper-mikami,
Let’s Just Get It Started,https://www.anime-planet.com/anime/lets-just-get-it-started,
Otome wa Boku ni Koishiteru: Futari no Elder,https://www.anime-planet.com/anime/otome-wa-boku-ni-koishiteru-futari-no-elder,
Evangelion: Another Impact,https://www.anime-planet.com/anime/evangelion-another-impact,
Gakkou no Kowai Uwasa: Shin Hanako-san ga Kita!!,https://www.anime-planet.com/anime/gakkou-no-kowai-uwasa-shin-hanako-san-ga-kita,
Kintamani Dog,https://www.anime-planet.com/anime/kintamani-dog,
Velvet Underworld: Fragment Person,https://www.anime-planet.com/anime/velvet-underworld-fragment-person,
Bad Badtz-Maru In The Ants and the Grasshopper,https://www.anime-planet.com/anime/bad-badtz-maru-in-the-ants-and-the-grasshopper,
Dragon Ball: Goku's Fire Brigade,https://www.anime-planet.com/anime/dragon-ball-gokus-fire-brigade,
Kiara Takanashi: Heart Challenger,https://www.anime-planet.com/anime/kiara-takanashi-heart-challenger,
Kurage-P: Check Check Check One Two!,https://www.anime-planet.com/anime/kurage-p-check-check-check-one-two,
Karate Master,https://www.anime-planet.com/anime/karate-master,
OSTER project: Music Wizard of OZ,https://www.anime-planet.com/anime/oster-project-music-wizard-of-oz,
"Why the Hell are You Here, Teacher!?",https://www.anime-planet.com/anime/why-the-hell-are-you-here-teacher,
Rudolf the Black Cat,https://www.anime-planet.com/anime/rudolf-the-black-cat,
Nangoku Shounen Papuwa-kun,https://www.anime-planet.com/anime/nangoku-shounen-papuwa-kun,
Tytania,https://www.anime-planet.com/anime/tytania,
Rie Takahashi: Fukenkou Shakai,https://www.anime-planet.com/anime/rie-takahashi-fukenkou-shakai,
Bit the Cupid,https://www.anime-planet.com/anime/bit-the-cupid,
Mafumafu: Saishuu Senkoku,https://www.anime-planet.com/anime/mafumafu-saishuu-senkoku,
Taka no Tsume-dan no Ike! ODA Man,https://www.anime-planet.com/anime/taka-no-tsume-dan-no-ike-oda-man,
Annyeong Totobi,https://www.anime-planet.com/anime/annyeong-totobi,
This Boy Suffers from Crystallization,https://www.anime-planet.com/anime/this-boy-suffers-from-crystallization,
Licca-chan Fushigi na Mahou no Ring,https://www.anime-planet.com/anime/licca-chan-fushigi-na-mahou-no-ring,
Awakened Seed,https://www.anime-planet.com/anime/awakened-seed,
MTV ULTRAHITS ID (Hideki Inaba),https://www.anime-planet.com/anime/mtv-ultrahits-id-hideki-inaba,
Mashin Eiyuuden Wataru,https://www.anime-planet.com/anime/mashin-eiyuuden-wataru,
Gargoyle of the Yoshinagas Special,https://www.anime-planet.com/anime/gargoyle-of-the-yoshinagas-special,
Linebarrels of Iron,https://www.anime-planet.com/anime/linebarrels-of-iron,
Otsukisama Light,https://www.anime-planet.com/anime/otsukisama-light,
Ku Pao Ying Xiong,https://www.anime-planet.com/anime/ku-pao-ying-xiong,
Fudanshi Shoukan: Isekai de Shinjuu ni Hameraremashita Mini Anime Special,https://www.anime-planet.com/anime/fudanshi-shoukan-isekai-de-shinjuu-ni-hameraremashita-mini-anime-special,
Generator Gawl,https://www.anime-planet.com/anime/generator-gawl,
Argonavis from BanG Dream! Animation,https://www.anime-planet.com/anime/argonavis-from-bang-dream-animation,
Fortune Quest L,https://www.anime-planet.com/anime/fortune-quest-l,
Tansa Quest! (2015),https://www.anime-planet.com/anime/tansa-quest-2015,
Fate/kaleid Liner Prisma Illya 2wei Herz! Specials,https://www.anime-planet.com/anime/fate-kaleid-liner-prisma-illya-2wei-herz-specials,
R-15 OVA,https://www.anime-planet.com/anime/r-15-ova,
Swan Lake,https://www.anime-planet.com/anime/swan-lake,
Under Ninja,https://www.anime-planet.com/anime/under-ninja,
"Sing ""Yesterday"" for Me Extra",https://www.anime-planet.com/anime/sing-yesterday-for-me-extra,
Koi Suru Tenshi Angelique: Kokoro no Mezameru Toki,https://www.anime-planet.com/anime/koi-suru-tenshi-angelique-kokoro-no-mezameru-toki,
