Anime,URL,Tags,Alts,id
"The iDOLM@STER Million Live! ""Dreaming!"" Animation PV",https://www.anime-planet.com/anime/the-idolmaster-million-live-dreaming-animation-pv,"['Idols', 'Music']",,31894
theidolmstermillionlive1stanniversarypv,https://www.anime-planet.com/anime/the-idolmaster-million-live-1st-anniversary-pv,"['Drama', 'Idols', 'Promotional']",,29801
The iDOLM@STER Million Live! 4th Anniversary PV,https://www.anime-planet.com/anime/the-idolmaster-million-live-4th-anniversary-pv,"['Comedy', 'Slice of Life', 'Idols', 'Music', 'Promotional']",,35081
The iDOLM@STER Movie: Kagayaki no Mukougawa e!,https://www.anime-planet.com/anime/the-idolmaster-movie-kagayaki-no-mukougawa-e,"['Idols', 'Music', 'Showbiz']",,17437
The iDOLM@STER SideM: Episode of Jupiter,https://www.anime-planet.com/anime/the-idolmaster-side-m-episode-of-jupiter,"['Idols', 'Music', 'Showbiz']",,36186
The iDOLM@STER: Shiny Festa,https://www.anime-planet.com/anime/the-idolmaster-shiny-festa,"['Idols', 'Music', 'Showbiz']","
Alt title: iDOLM@STER: Shiny Festa
",14835
The iDOLM@STER SideM,https://www.anime-planet.com/anime/the-idolmaster-side-m,"['Idols', 'Music', 'Showbiz', 'Based on a Mobile Game']",,34915
theidolmstersidemwakeattemini,https://www.anime-planet.com/anime/the-idolmaster-side-m-wake-atte-mini,"['Seinen', 'Chibi', 'Idols', 'Music', 'Short Episodes', 'Showbiz', 'Based on a Manga']",,38203
The iDOLM@STER: 765 Pro to Iu Monogatari,https://www.anime-planet.com/anime/the-idolmaster-765-pro-to-iu-monogatari,"['Idols', 'Music', 'Showbiz']",,11889
King of Fighters XV Special,https://www.anime-planet.com/anime/king-of-fighters-xv-special,"['Action', 'Promotional', 'Based on a Video Game']",,48582
The King of Fighters: Destiny,https://www.anime-planet.com/anime/the-king-of-fighters-destiny,"['Action', 'Chinese Animation', 'Martial Arts', 'Based on a Video Game', 'CG Animation']","
Alt title: Quanhuang Mingyun
",35204
thelampman,https://www.anime-planet.com/anime/the-lamp-man,"['Fantasy', 'No Dialogue', 'Shorts']",,39335
The Last: Naruto the Movie,https://www.anime-planet.com/anime/the-last-naruto-the-movie,"['Action', 'Fantasy', 'Romance', 'Shounen', 'Hand to Hand Combat', 'Martial Arts', 'Ninja', 'Based on a Manga']",,16870
The Legend of Heroes: Trails of Cold Steel - Northern War,https://www.anime-planet.com/anime/the-legend-of-heroes-trails-of-cold-steel-northern-war,"['Action', 'Fantasy', 'Based on a Video Game']","
Alt title: Eiyuu Densetsu: Sen no Kiseki
",48441
Marty Friedman: The Perfect World,https://www.anime-planet.com/anime/marty-friedman-the-perfect-world,"['Action', 'Sci Fi', 'Violence']",,37370
IDOLiSH7: THE POLiCY,https://www.anime-planet.com/anime/idolish7-the-policy,['Idols'],,53396
The Reflection,https://www.anime-planet.com/anime/the-reflection,"['Action', 'Sci Fi', 'Superheroes', 'Superpowers', 'Original Work']","
Alt title: The Reflection Wave One
",34449
The Sky Crawlers,https://www.anime-planet.com/anime/the-sky-crawlers,"['Action', 'Aviation', 'Europe', 'Military', 'Based on a Novel']",,3089
soultaker,https://www.anime-planet.com/anime/soultaker,"['Horror', 'Abstract', 'Monsters', 'Psychological', 'Supernatural', 'Superpowers', 'Original Work']","
Alt title: The SoulTaker: Tamashii-gari
",1048
The Third: The Girl with the Blue Eye,https://www.anime-planet.com/anime/the-third-the-girl-with-the-blue-eye,"['Action', 'Adventure', 'Sci Fi', 'Desert', 'Post-apocalyptic', 'Violence', 'Based on a Light Novel']","
Alt title: The Third: Aoi Hitomi no Shoujo
",944
The TV Show,https://www.anime-planet.com/anime/the-tv-show,"['Action', 'Slice of Life', 'Sports', 'Aliens', 'Baseball', 'Dancing', 'Restaurants']",,9733
There She Is!!,https://www.anime-planet.com/anime/there-she-is,"['Drama', 'Romance', 'Animal Protagonists', 'Anthropomorphic', 'Korean Animation', 'Non-Human Protagonists', 'Short Episodes', 'Flash Animation']",,6505
Thermae Romae,https://www.anime-planet.com/anime/thermae-romae,"['Comedy', 'Seinen', '2nd Century', 'Bathhouse', 'Gag', 'Historical', 'Italy', 'noitaminA', 'Time Travel', 'Based on a Manga']",,12321
Thermae Romae Novae,https://www.anime-planet.com/anime/thermae-romae-novae,"['Comedy', 'Seinen', '2nd Century', 'Bathhouse', 'Europe', 'Historical', 'Italy', 'Person in a Strange World', 'Time Travel', 'Nudity', 'Based on a Manga']",,43693
The☆Doraemons: Dokidoki Kikansha Daibakusou!,https://www.anime-planet.com/anime/the-doraemons-dokidoki-kikansha-daibakusou,"['Comedy', 'Shounen', 'Cats', 'Family Friendly', 'Shorts', 'Based on a Manga']",,2633
"The Doraemons: Strange, Sweets, Strange?",https://www.anime-planet.com/anime/the-doraemons-strange-sweets-strange,"['Adventure', 'Shounen', 'Cats', 'Family Friendly', 'Non-Human Protagonists', 'Robots', 'Shorts', 'Based on a Manga']",,2628
Legend of Exorcism,https://www.anime-planet.com/anime/legend-of-exorcism,"['BL', 'Fantasy', 'Romance', 'Shounen-ai', '8th Century', 'Chinese Animation', 'Based on a Web Novel', 'CG Animation']","
Alt titles: Legend of Tang, Tian Bao Fuyao Lu
",40735
Legend of Exorcism 2nd Season,https://www.anime-planet.com/anime/legend-of-exorcism-2nd-season,"['BL', 'Fantasy', 'Romance', 'Shounen-ai', '8th Century', 'Chinese Animation', 'Based on a Web Novel', 'CG Animation']","
Alt titles: Legend of Tang 2nd Season, Tian Bao Fuyao Lu 2nd Season
",44068
Heaven Official's Blessing,https://www.anime-planet.com/anime/heaven-officials-blessing,"['Action', 'BL', 'Comedy', 'Drama', 'Romance', 'Shounen-ai', 'Afterlife', 'Ancient China', 'Chinese Animation', 'Demon King', 'Demons', 'Ghosts', 'Gods', 'Heaven', 'Historical', 'Interspecies Relationship', 'Non-Human Protagonists', 'Opposites Attract', 'Religion', 'Royalty', 'Supernatural', 'Xianxia', 'Bullying', 'Violence', 'Based on a Web Novel']","
Alt title: Tian Guan Ci Fu
",40730
Heaven Official's Blessing Special,https://www.anime-planet.com/anime/heaven-officials-blessing-special,"['BL', 'Romance', 'Shounen-ai', 'Afterlife', 'Ancient China', 'Chinese Animation', 'Demon King', 'Ghosts', 'Gods', 'Historical', 'Interspecies Relationship', 'Non-Human Protagonists', 'Opposites Attract', 'Royalty', 'Supernatural', 'Xianxia', 'Based on a Web Novel']","
Alt title: Tian Guan Ci Fu Special
",44070
Tian Huan Zhan Shen,https://www.anime-planet.com/anime/tian-huan-zhan-shen,"['Action', 'Fantasy', 'Chinese Animation', 'Historical', 'Martial Arts', 'Short Episodes', 'CG Animation']",,44047
Tian Mei De Yao Hen,https://www.anime-planet.com/anime/tian-mei-de-yao-hen,"['Drama', 'Romance', 'Chinese Animation', 'Interspecies Relationship', 'Master-Servant Relationship', 'Non-Human Protagonists', 'Orphans', 'Possessive Lovers', 'School Life', 'Short Episodes', 'Social Gap', 'Supernatural', 'Vampires', 'Bullying', 'Physical Abuse', 'Violence', 'Based on a Webtoon']","
Alt title: Sweet Bite
",44390
Tian Shu Qi Tan,https://www.anime-planet.com/anime/tian-shu-qi-tan,"['Adventure', 'Fantasy', 'Chinese Animation']","
Alt title: Legend of Sealed Book
",37228
The Tibetan Dog,https://www.anime-planet.com/anime/the-tibetan-dog,"['Drama', 'Child Protagonists', 'Countryside', 'Dogs', 'Family Friendly', 'Pets', 'Tibet', 'Original Work']","
Alt title: Tibet Inu Monogatari
",10629
tidelineblue,https://www.anime-planet.com/anime/tide-line-blue,"['Action', 'Adventure', 'Sci Fi', 'Military', 'Ocean', 'Post-apocalyptic', 'Submarine', 'War', 'Original Work']",,473
tidelinebluespecial,https://www.anime-planet.com/anime/tide-line-blue-special,"['Sci Fi', 'Ocean', 'Post-apocalyptic', 'Original Work']",,1001
Tiger & Bunny,https://www.anime-planet.com/anime/tiger-and-bunny,"['Action', 'Comedy', 'Sci Fi', 'Death of a Loved One', 'Superheroes', 'Superpowers', 'Mature Themes', 'Physical Abuse', 'Original Work', 'Domestic Abuse']",,9941
Tiger & Bunny 2,https://www.anime-planet.com/anime/tiger-and-bunny-2,"['Action', 'Comedy', 'Sci Fi', 'Superheroes', 'Superpowers', 'Original Work']",,41595
Tiger & Bunny 2: Part II,https://www.anime-planet.com/anime/tiger-and-bunny-2-part-ii,"['Action', 'Comedy', 'Sci Fi', 'Superheroes', 'Superpowers', 'Original Work']",,52291
Tiger & Bunny the Movie: The Beginning,https://www.anime-planet.com/anime/tiger-and-bunny-the-movie-the-beginning,"['Action', 'Comedy', 'Sci Fi', 'Death of a Loved One', 'Superheroes', 'Superpowers', 'Original Work']",,12015
Tiger & Bunny The Movie: The Rising,https://www.anime-planet.com/anime/tiger-and-bunny-the-movie-the-rising,"['Action', 'Comedy', 'Sci Fi', 'Superheroes', 'Superpowers', 'Original Work']",,12017
tigerbunnypilot,https://www.anime-planet.com/anime/tiger-and-bunny-pilot,"['Sci Fi', 'Original Work']",,11099
Tiger Mask,https://www.anime-planet.com/anime/tiger-mask,"['Shounen', 'Sports', 'Hand to Hand Combat', 'Wrestling', 'Based on a Manga']",,3009
Tiger Mask II,https://www.anime-planet.com/anime/tiger-mask-ii,"['Shounen', 'Sports', 'Hand to Hand Combat', 'Wrestling', 'Based on a Manga']","
Alt title: Tiger Mask Nisei
",5832
tigermaskw,https://www.anime-planet.com/anime/tiger-mask-w,"['Shounen', 'Sports', 'Hand to Hand Combat', 'Wrestling', 'Based on a Manga']",,32881
Tight-rope,https://www.anime-planet.com/anime/tight-rope,"['BL', 'Romance', 'Shounen-ai', 'Childhood Friends', 'Gangs', 'Yakuza', 'Based on a Manga']",,12695
yatterman1977,https://www.anime-planet.com/anime/yatterman-1977,"['Comedy', 'Ecchi', 'Mecha', 'Superheroes']","
Alt title: Time Bokan Series: Yatterman
",3008
yattodetaman,https://www.anime-planet.com/anime/yattodetaman,"['Action', 'Adventure']","
Alt title: Time Bokan Series: Yattodetaman
",4154
Time Driver: Bokura ga Kaita Mirai,https://www.anime-planet.com/anime/time-driver-bokura-ga-kaita-mirai,"['Sci Fi', 'Anime Tamago', 'Robots', 'Shorts']",,35680
atimeslipof10000yearsprimerose,https://www.anime-planet.com/anime/a-time-slip-of-10000-years-prime-rose,"['Action', 'Fantasy', 'Sci Fi', 'Shounen', 'Time Travel', 'Nudity', 'Based on a Manga']","
Alt title: Time Slip Ichimannen: Prime Rose
",5293
timetravelgirl,https://www.anime-planet.com/anime/time-travel-girl,"['Adventure', 'Sci Fi', 'Educational', 'Historical', 'Time Travel', 'Original Work']","
Alt title: Time Travel Shoujo: Mari Waka to 8-nin no Kagakusha-tachi
",33341
to,https://www.anime-planet.com/anime/to,"['Sci Fi', 'Seinen', 'Outer Space', 'Based on a Manga', 'CG Animation']","
Alt titles: TO: Elliptical Orbit, TO: Symbiotic Planet
",7279
To Be Hero,https://www.anime-planet.com/anime/to-be-hero,"['Comedy', 'Sci Fi', 'Chinese Animation', 'Crude', 'Parody', 'Superpowers', 'Original Work']","
Alt title: Tu Bian Yingxiong
",34009
toheart,https://www.anime-planet.com/anime/to-heart,"['Romance', 'Androids', 'Love Triangle', 'Robots', 'School Life', 'Based on an Eroge', 'Based on a Visual Novel']",,472
toheart2,https://www.anime-planet.com/anime/to-heart-2,"['Romance', 'School Life', 'Based on an Eroge', 'Based on a Visual Novel']",,471
To Heart 2 AD OVA,https://www.anime-planet.com/anime/to-heart-2-ad-ova,"['Ecchi', 'Harem', 'Romance', 'Based on an Eroge', 'Based on a Visual Novel']","
Alt title: To Heart 2 AD
",4166
To Heart 2 AD Plus,https://www.anime-planet.com/anime/to-heart-2-ad-plus,"['Harem', 'Slice of Life', 'Based on an Eroge', 'Based on a Visual Novel']","
Alt title: ToHeart2 adplus
",4804
To Heart 2 AD Next,https://www.anime-planet.com/anime/to-heart-2-ad-next,"['Harem', 'Romance', 'Library', 'Based on an Eroge', 'Based on a Visual Novel']",,9005
To Heart 2 OVA,https://www.anime-planet.com/anime/to-heart-2-ova,"['Ecchi', 'Romance', 'Slice of Life', 'School Life', 'Based on an Eroge', 'Based on a Visual Novel']",,1720
toheart2specialcompilation,https://www.anime-planet.com/anime/to-heart-2-special-compilation,['Recap'],,1624
To Love Ru,https://www.anime-planet.com/anime/to-love-ru,"['Comedy', 'Ecchi', 'Harem', 'Romance', 'Sci Fi', 'Shounen', 'Slice of Life', 'Aliens', 'Arranged Marriage', 'Cohabitation', 'Interspecies Relationship', 'Love Triangle', 'Romantic Comedy', 'Royalty', 'School Life', 'Sudden Girlfriend Appearance', 'Nudity', 'Based on a Manga']",,3455
To Love Ru: Darkness,https://www.anime-planet.com/anime/to-love-ru-darkness,"['Comedy', 'Ecchi', 'Harem', 'Romance', 'Sci Fi', 'Shounen', 'Slice of Life', 'Aliens', 'Cohabitation', 'Interspecies Relationship', 'Love Triangle', 'Non-Human Protagonists', 'Royalty', 'School Life', 'Nudity', 'Sexual Content', 'Based on a Manga']",,13663
To Love Ru: Darkness 2nd,https://www.anime-planet.com/anime/to-love-ru-darkness-2nd,"['Comedy', 'Ecchi', 'Harem', 'Romance', 'Sci Fi', 'Shounen', 'Slice of Life', 'Aliens', 'Cohabitation', 'Interspecies Relationship', 'Love Triangle', 'Non-Human Protagonists', 'Royalty', 'School Life', 'Nudity', 'Sexual Content', 'Based on a Manga']",,28979
To Love Ru: Darkness 2nd OVA,https://www.anime-planet.com/anime/to-love-ru-darkness-2nd-ova,"['Comedy', 'Ecchi', 'Harem', 'Romance', 'Sci Fi', 'Shounen', 'Slice of Life', 'Aliens', 'Love Triangle', 'Non-Human Protagonists', 'Nudity', 'Sexual Content', 'Based on a Manga']",,31380
To Love Ru: Darkness 2nd Specials,https://www.anime-planet.com/anime/to-love-ru-darkness-2nd-specials,"['Action', 'Comedy', 'Ecchi', 'Harem', 'Romance', 'Shounen', 'Aliens', 'Love Triangle', 'Non-Human Protagonists', 'School Life', 'Nudity', 'Sexual Content', 'Based on a Manga']",,31711
To Love Ru OVA,https://www.anime-planet.com/anime/to-love-ru-ova,"['Comedy', 'Ecchi', 'Harem', 'Romance', 'Sci Fi', 'Shounen', 'Slice of Life', 'Aliens', 'Gender Bender', 'Love Triangle', 'Nudity', 'Based on a Manga']",,5667
To Love Ru: Multiplication - Mae kara Ushiro kara,https://www.anime-planet.com/anime/to-love-ru-multiplication-mae-kara-ushiro-kara,"['Comedy', 'Ecchi', 'Harem', 'Sci Fi', 'Shounen', 'Slice of Life', 'Aliens', 'Love Triangle', 'Nudity', 'Sexual Content', 'Based on a Manga']",,35000
toy,https://www.anime-planet.com/anime/to-y,"['Shounen', 'Delinquents', 'Idols', 'Music', 'Showbiz', 'Based on a Manga']",,2103
The Pilot's Love Song,https://www.anime-planet.com/anime/the-pilots-love-song,"['Adventure', 'Fantasy', 'Romance', 'Aviation', 'Island', 'Based on a Light Novel']","
Alt title: Toaru Hikuushi e no Koiuta
",19117
The Princess and the Pilot,https://www.anime-planet.com/anime/the-princess-and-the-pilot,"['Romance', 'Aviation', 'Mercenaries', 'Military', 'Social Gap', 'War', 'Based on a Light Novel']","
Alt titles: Recollections of a Certain Pilot, Toaru Hikuushi e no Tsuioku
",9000
A Certain Scientific Accelerator,https://www.anime-planet.com/anime/a-certain-scientific-accelerator,"['Action', 'Sci Fi', 'Psychic Powers', 'Supernatural', 'Violence', 'Based on a Manga']","
Alt title: Toaru Kagaku no Accelerator
",38480
A Certain Scientific Accelerator Special,https://www.anime-planet.com/anime/a-certain-scientific-accelerator-special,"['Comedy', 'Sci Fi', 'Gag', 'Psychic Powers', 'Supernatural', 'Based on a Manga']","
Alt title: Toaru Kagaku no Accelerator Special
",40280
A Certain Scientific Railgun,https://www.anime-planet.com/anime/a-certain-scientific-railgun,"['Action', 'Sci Fi', 'Elemental Powers', 'Psychic Powers', 'Supernatural', 'Superpowers', 'Based on a Manga']","
Alt title: Toaru Kagaku no Railgun
",6213
A Certain Scientific Railgun S,https://www.anime-planet.com/anime/a-certain-scientific-railgun-s,"['Action', 'Sci Fi', 'Elemental Powers', 'Psychic Powers', 'Supernatural', 'Superpowers', 'Based on a Manga']","
Alt title: Toaru Kagaku no Railgun S
",16049
A Certain Scientific Railgun S: All the Important Things I Learned in a Bathhouse,https://www.anime-planet.com/anime/a-certain-scientific-railgun-s-all-the-important-things-i-learned-in-a-bathhouse,"['Comedy', 'Sci Fi', 'Slice of Life', 'Supernatural', 'Superpowers', 'Based on a Light Novel']","
Alt title: Toaru Kagaku no Railgun S: Daiji na Koto wa Zenbu Sentou ni Osowatta
",22759
A Certain Scientific Railgun S Specials,https://www.anime-planet.com/anime/a-certain-scientific-railgun-s-specials,"['Comedy', 'Sci Fi', 'Gag', 'Magic', 'Parody', 'Psychic Powers', 'Supernatural', 'Superpowers', 'Based on a Light Novel']","
Alt title: Toaru Kagaku no Railgun S Specials
",19697
A Certain Scientific Railgun T,https://www.anime-planet.com/anime/a-certain-scientific-railgun-t,"['Action', 'Sci Fi', 'Elemental Powers', 'Psychic Powers', 'Supernatural', 'Superpowers', 'Based on a Manga']","
Alt title: Toaru Kagaku no Railgun T
",38481
A Certain Scientific Railgun T: Motto Marutto Railgun,https://www.anime-planet.com/anime/a-certain-scientific-railgun-t-motto-marutto-railgun,"['Comedy', 'Sci Fi', 'Gag']","
Alt title: Toaru Kagaku no Railgun T: Motto Marutto Railgun
",43483
Toaru Kagaku no Railgun: Entenka no Satsuei Model mo Raku Ja Arimasen wa ne,https://www.anime-planet.com/anime/toaru-kagaku-no-railgun-entenka-no-satsuei-model-mo-raku-ja-arimasen-wa-ne,"['Comedy', 'Sci Fi', 'Supernatural', 'Superpowers', 'Based on a Light Novel']","
Alt title: A Certain Scientific Railgun: Entenka no Satsuei Model mo Raku Ja Arimasen wa ne
",9063
A Certain Scientific Railgun OVA,https://www.anime-planet.com/anime/a-certain-scientific-railgun-ova,"['Action', 'Mystery', 'Sci Fi', 'Magic', 'Psychic Powers', 'Supernatural', 'Superpowers']","
Alt title: Toaru Kagaku no Railgun: Misaka-san wa Ima Chuumoku no Mato desu kara
",9047
A Certain Scientific Railgun Specials,https://www.anime-planet.com/anime/a-certain-scientific-railgun-specials,"['Comedy', 'Sci Fi', 'Magic', 'Parody', 'Psychic Powers', 'Supernatural', 'Superpowers']","
Alt title: Toaru Kagaku no Railgun Specials
",8023
A Certain Magical Index,https://www.anime-planet.com/anime/a-certain-magical-index,"['Action', 'Sci Fi', 'Magic', 'Supernatural', 'Superpowers', 'Explicit Violence', 'Based on a Light Novel']","
Alt title: Toaru Majutsu no Index
",4654
acertainmagicalindex10thanniversarypv,https://www.anime-planet.com/anime/a-certain-magical-index-10th-anniversary-pv,"['Sci Fi', 'Magic', 'Promotional', 'Based on a Light Novel']","
Alt title: Toaru Majutsu no Index 10th Anniversary PV
",27509
A Certain Magical Index II,https://www.anime-planet.com/anime/a-certain-magical-index-ii,"['Action', 'Sci Fi', 'Magic', 'Psychic Powers', 'Supernatural', 'Superpowers', 'Based on a Light Novel']","
Alt title: Toaru Majutsu no Index II
",8937
A Certain Magical Index III,https://www.anime-planet.com/anime/a-certain-magical-index-iii,"['Action', 'Drama', 'Sci Fi', 'Magic', 'Psychic Powers', 'Supernatural', 'Superpowers', 'Violence', 'Based on a Light Novel']","
Alt title: Toaru Majutsu no Index III
",36432
A Certain Magical Index Movie: The Miracle of Endymion,https://www.anime-planet.com/anime/a-certain-magical-index-movie-the-miracle-of-endymion,"['Action', 'Sci Fi', 'Magic', 'Psychic Powers', 'Supernatural', 'Superpowers', 'Based on a Light Novel']","
Alt title: Toaru Majutsu no Index Movie: Endymion no Kiseki
",11743
A Certain Magical Index-tan,https://www.anime-planet.com/anime/a-certain-magical-index-tan,"['Comedy', 'Sci Fi', 'Magic', 'Parody', 'Psychic Powers', 'Supernatural', 'Superpowers', 'Based on a Light Novel']","
Alt title: Toaru Majutsu no Index-tan
",5955
A Certain Magical Index-tan II,https://www.anime-planet.com/anime/a-certain-magical-index-tan-ii,"['Comedy', 'Sci Fi', 'Gag', 'Magic', 'Parody', 'Psychic Powers', 'Supernatural', 'Superpowers']","
Alt title: Toaru Majutsu no Index-tan II
",10249
acertainmagicalindextaniii,https://www.anime-planet.com/anime/a-certain-magical-index-tan-iii,"['Comedy', 'Sci Fi', 'Gag', 'Magic', 'Parody', 'Short Episodes', 'Superpowers']","
Alt title: Toaru Majutsu no Index-tan III
",39094
A Certain Magical Index Movie: The Miracle of Endymion Special,https://www.anime-planet.com/anime/a-certain-magical-index-movie-the-miracle-of-endymion-special,"['Comedy', 'Sci Fi', 'Gag', 'Magic', 'Parody', 'Psychic Powers', 'Superpowers']","
Alt title: Toaru Majutsu no Index Movie: Endymion no Kiseki Special
",20035
Cigarettes and Ashes,https://www.anime-planet.com/anime/cigarettes-and-ashes,"['Animal Protagonists', 'Birds', 'Black and White', 'Non-Human Protagonists', 'Shorts']","
Alt title: Tobacco to Hai
",12295
Soar High! Isami,https://www.anime-planet.com/anime/soar-high-isami,"['Adventure', 'Comedy', 'Original Work']","
Alt title: Tobe! Isami
",3036
tobirawoakete,https://www.anime-planet.com/anime/tobira-wo-akete,"['Fantasy', 'Isekai', 'Person in a Strange World', 'Psychic Powers', 'Rebellions', 'Nudity', 'Violence']",,3192
tobirawoakete1995,https://www.anime-planet.com/anime/tobira-wo-akete-1995,"['Fantasy', 'Abstract', 'Shorts']",,1979
Toei Robot Girls,https://www.anime-planet.com/anime/toei-robot-girls,"['Sci Fi', 'Anthropomorphic', 'Parody']",,10954
Kana Uemura: Toilet no Kamisama,https://www.anime-planet.com/anime/kana-uemura-toilet-no-kamisama,[],,25639
toiletnokuni,https://www.anime-planet.com/anime/toilet-no-kuni,"['Commercials', 'Promotional', 'Stop Motion Animation']",,36621
katanamaidenstojinomiko,https://www.anime-planet.com/anime/katana-maidens-toji-no-miko,"['Action', 'Monsters', 'School Life', 'Supernatural', 'Swordplay', 'Original Work']",,35589
tokinotabibitotimestranger,https://www.anime-planet.com/anime/toki-no-tabibito-time-stranger,"['Adventure', 'Sci Fi', 'Person in a Strange World', 'Time Travel']",,3115
passageoftimetokyostation,https://www.anime-planet.com/anime/passage-of-time-tokyo-station,"['Promotional', 'Shorts', 'Trains']","
Alt title: Toki wa Meguru: Tokyo Station
",23439
The Girl Who Leapt Through Time,https://www.anime-planet.com/anime/the-girl-who-leapt-through-time,"['Romance', 'Sci Fi', 'Slice of Life', 'School Life', 'Time Loop', 'Time Travel', 'Based on a Novel']","
Alt title: Toki wo Kakeru Shoujo
",2236
tokimekimemorial4originalanimationhajimarinofinder,https://www.anime-planet.com/anime/tokimeki-memorial-4-original-animation-hajimari-no-finder,"['Romance', 'School Life', 'Based on a Visual Novel']",,7691
Tokimeki Memorial: Only Love,https://www.anime-planet.com/anime/tokimeki-memorial-only-love,"['Harem', 'Romance', 'School Life', 'Based on a Visual Novel']",,1555
Tokimeki Memorial: Only Love Specials,https://www.anime-planet.com/anime/tokimeki-memorial-only-love-specials,"['Romance', 'Based on a Visual Novel']",,3686
Tokimeki Runners,https://www.anime-planet.com/anime/tokimeki-runners,"['Idols', 'CG Animation']",,39944
Tokimeki Tonight,https://www.anime-planet.com/anime/tokimeki-tonight,"['Comedy', 'Romance', 'Shoujo', 'Coming of Age', 'Monsters', 'School Life', 'Supernatural', 'Vampires', 'Based on a Manga']",,3125
Tokko,https://www.anime-planet.com/anime/tokko,"['Horror', 'Seinen', 'Police', 'Explicit Violence', 'Mature Themes', 'Nudity', 'Physical Abuse', 'Based on a Manga']",,916
Special Duty Combat Unit Shinesman,https://www.anime-planet.com/anime/special-duty-combat-unit-shinesman,"['Action', 'Comedy', 'Sci Fi', 'Slice of Life', 'Aliens', 'Parody', 'Power Suits', 'Sentai', 'Superheroes', 'Tokusatsu', 'Based on a Manga']","
Alt title: Tokumu Sentai Shinesman
",2097
tokyo24thwardreversalfilm,https://www.anime-planet.com/anime/tokyo-24th-ward-reversal-film,"['Action', 'Drama', 'Sci Fi', 'Childhood Friends', 'Recap', 'Original Work']","
Alt title: Tokyo 24-ku: Reversal Film
",51296
Tokyo 7th Sisters Movie: Bokura wa Aozora ni Naru,https://www.anime-planet.com/anime/tokyo-7th-sisters-movie-bokura-wa-aozora-ni-naru,"['Idols', 'Music', 'Showbiz', 'Based on a Mobile Game']",,41307
HoneyWorks: Tokyo Autumn Session,https://www.anime-planet.com/anime/honeyworks-tokyo-autumn-session,['Romance'],,41132
tokyobabylon,https://www.anime-planet.com/anime/tokyo-babylon,"['Fantasy', 'Mystery', 'Shoujo', 'Detectives', 'Exorcists', 'Supernatural', 'Based on a Manga']",,1043
Tokyo Babylon: Vision,https://www.anime-planet.com/anime/tokyo-babylon-vision,[],,24139
Tokyo ESP,https://www.anime-planet.com/anime/tokyo-esp,"['Action', 'Sci Fi', 'Shounen', 'Supernatural', 'Superpowers', 'Based on a Manga']",,21353
Tokyo Ghoul,https://www.anime-planet.com/anime/tokyo-ghoul,"['Action', 'Drama', 'Horror', 'Seinen', 'Contemporary Fantasy', 'Human Experimentation', 'Psychological', 'Supernatural', 'Thriller', 'Cannibalism', 'Explicit Violence', 'Mature Themes', 'Physical Abuse', 'Based on a Manga']",,22319
Tokyo Ghoul √A,https://www.anime-planet.com/anime/tokyo-ghoul-a,"['Action', 'Horror', 'Seinen', 'Psychological', 'Supernatural', 'Thriller', 'Cannibalism', 'Violence', 'Based on a Manga']",,27899
Tokyo Ghoul: Jack,https://www.anime-planet.com/anime/tokyo-ghoul-jack,"['Action', 'Horror', 'Supernatural', 'Cannibalism', 'Explicit Violence', 'Based on a Manga']",,30458
Tokyo Ghoul: Pinto,https://www.anime-planet.com/anime/tokyo-ghoul-pinto,"['Action', 'Horror', 'Photography', 'Supernatural', 'Thriller', 'Cannibalism', 'Explicit Violence', 'Mature Themes', 'Physical Abuse', 'Based on a Manga']",,31297
Tokyo Ghoul:re,https://www.anime-planet.com/anime/tokyo-ghoul-re,"['Action', 'Horror', 'Seinen', 'Detectives', 'Human Experimentation', 'Police', 'Psychological', 'Supernatural', 'Cannibalism', 'Mature Themes', 'Physical Abuse', 'Violence', 'Based on a Manga']",,36511
Tokyo Ghoul:re 2nd Season,https://www.anime-planet.com/anime/tokyo-ghoul-re-2nd-season,"['Action', 'Horror', 'Seinen', 'Psychological', 'Supernatural', 'Cannibalism', 'Based on a Manga']",,37799
Tokyo Godfathers,https://www.anime-planet.com/anime/tokyo-godfathers,"['Adventure', 'Comedy', 'Drama', 'Christmas', 'Poverty', 'Mature Themes', 'Nudity', 'Suicide', 'Violence', 'Original Work']",,759
10 Tokyo Warriors,https://www.anime-planet.com/anime/10-tokyo-warriors,"['Action', 'Supernatural']","
Alt title: Tokyo Juushouden
",1052
Tokyo Magnitude 8.0,https://www.anime-planet.com/anime/tokyo-magnitude-80,"['Drama', 'Child Protagonists', 'Earthquake', 'Melancholy', 'Natural Disaster', 'noitaminA', 'Siblings', 'Survival', 'Original Work']",,6211
Tokyo Magnitude 8.0 Recap,https://www.anime-planet.com/anime/tokyo-magnitude-80-recap,"['Drama', 'Earthquake', 'Melancholy', 'Natural Disaster', 'Recap', 'Siblings', 'Survival', 'Original Work']",,7654
Tokyo Majin,https://www.anime-planet.com/anime/tokyo-majin,"['Action', 'Horror', 'Demons', 'Supernatural', 'Superpowers', 'Based on a Video Game']","
Alt title: Tokyo Majin Gakuen Kenpuchou Tou
",1860
Tokyo Majin: 2nd Act,https://www.anime-planet.com/anime/tokyo-majin-2nd-act,"['Action', 'Horror', 'Demons', 'Supernatural', 'Superpowers', 'Based on a Video Game']","
Alt title: Tokyo Majin Gakuen Kenpuchou Tou Dai Ni Maku
",2683
