Anime,URL,Tags,Alts,MAL_ID
Odin: Starlight Mutiny,https://www.anime-planet.com/anime/odin-starlight-mutiny,"['Adventure', 'Sci Fi', 'Outer Space', 'Original Work']","['Odin: Koushi Hansen Starlight', 'Odin: Photon Space Sailer Starlight']",1287
Crayon Shin-chan Movie 15: Arashi wo Yobu Utau Ketsu dake Bakudan!,https://www.anime-planet.com/anime/crayon-shin-chan-arashi-o-yobu-utau-ketsu-dake-bakudan,"['Comedy', 'Crude']",[''],2172
Roots Search,https://www.anime-planet.com/anime/roots-search,"['Horror', 'Sci Fi', 'Outer Space']",['Roots Search: Shokushin Buttai X'],2250
"Kokoro Magic ""A to Z""",https://www.anime-planet.com/anime/kokoro-magic-a-to-z,"['Idols', 'CG Animation']",[''],41202
Kuro Nyago,https://www.anime-planet.com/anime/kuro-nyago,"['Animal Protagonists', 'Black and White', 'Cats', 'Family Friendly', 'Japanese Anime Classic Collection', 'Non-Human Protagonists', 'Shorts']",['The Black Cat'],4398
mobilesuitsdgundammkiv,https://www.anime-planet.com/anime/mobile-suit-sd-gundam-mk-iv,"['Comedy', 'Mecha', 'Sports', 'Chibi', 'Parody', 'Racing']",['Kidou Senshi SD Gundam Mk-IV'],2304
Majokko Megu-chan,https://www.anime-planet.com/anime/majokko-megu-chan,"['Comedy', 'Drama', 'Magical Girl', 'Magic', 'School Life', 'Original Work']",[''],3388
Ore-sama Kingdom,https://www.anime-planet.com/anime/ore-sama-kingdom,"['Drama', 'Romance', 'Shoujo', 'Short Episodes', 'Based on a Manga']",[''],9943
domainofmurder,https://www.anime-planet.com/anime/domain-of-murder,"['Drama', 'Mystery', 'Detectives', 'Police', 'Nudity']",['Hello Harinezumi: Satsui no Ryoubun'],4756
Touch: Cross Road - Kaze no Yukue,https://www.anime-planet.com/anime/touch-cross-road-kaze-no-yukue,"['Drama', 'Romance', 'Shounen', 'Sports', 'America', 'Baseball', 'Based on a Manga']",[''],1539
Stratos 4 OVA,https://www.anime-planet.com/anime/stratos-4-ova,"['Sci Fi', 'Aviation', 'Military', 'Original Work']",['Stratos 4: Return to Base'],422
Those Years I Opened a Zoo,https://www.anime-planet.com/anime/those-years-i-opened-a-zoo,"['Fantasy', 'Animal Transformation', 'Chinese Animation', 'Contemporary Fantasy', 'Supernatural', 'Work Life', 'Zoo']",['Wo Kai Dongwuyuan Naxie Nian'],40208
Onegai My Melody Sukkiri♪,https://www.anime-planet.com/anime/onegai-my-melody-sukkiri,"['Fantasy', 'Magical Girl', 'Family Friendly', 'Magic', 'Music', 'Sanrio Characters', 'Short Episodes', 'Original Work']",[''],5520
IDOLiSH7: MEMORiES MELODiES,https://www.anime-planet.com/anime/idolish7-memories-melodies,"['Fantasy', 'Idols', 'Magic']",[''],32030
Nandarou,https://www.anime-planet.com/anime/nandarou,['Shorts'],['What is it?'],2897
Maji de Otaku na English! Ribbon-chan: Eigo de Tatakau Mahou Shoujo The TV,https://www.anime-planet.com/anime/maji-de-otaku-na-english-ribbon-chan-eigo-de-tatakau-mahou-shoujo-the-tv,"['Magical Girl', 'Educational', 'Magic', 'Short Episodes']",[''],19207
Popolocrois Monogatari,https://www.anime-planet.com/anime/popolocrois-monogatari,"['Adventure', 'Fantasy']",[''],4191
tetsujin28gou,https://www.anime-planet.com/anime/tetsujin-28-gou,"['Mecha', 'Sci Fi', 'Black and White', 'Child Protagonists', 'Super Robot', 'Based on a Manga']",['Gigantor'],2686
Crane Game Girls Galaxy!,https://www.anime-planet.com/anime/crane-game-girls-galaxy,"['Comedy', 'Idols', 'Original Work']",['Bishoujo Yuugi Unit Crane Game Girls Galaxy'],33541
Asobotto Senki Goku,https://www.anime-planet.com/anime/asobotto-senki-goku,"['Action', 'Adventure', 'Sci Fi', 'Shounen', 'Journey to the West', 'Based on a Manga']",['Monkey Typhoon'],3193
Magical Chocolate,https://www.anime-planet.com/anime/magical-chocolate,"['Comedy', 'Romance', 'Love Confession', 'Magic', 'School Life', 'Shorts', 'Valentine', 'Original Work']",['Mahou no Chocolate'],1949
alicesadventuresinwonderland,https://www.anime-planet.com/anime/alices-adventures-in-wonderland,"['Fantasy', 'Alice in Wonderland', 'Based on a Novel']",['Fushigi no Kuni no Alice'],2572
psybuster,https://www.anime-planet.com/anime/psybuster,"['Action', 'Mecha', 'Sci Fi', 'Post-apocalyptic', 'Based on a Video Game']",['Masou Kishin Cybuster'],1899
Koutetsu Jeeg,https://www.anime-planet.com/anime/koutetsu-jeeg,"['Mecha', 'Sci Fi', 'Original Work']",[''],4198
Harukanaru Toki no Naka de 2: Shiroki Ryuu no Miko,https://www.anime-planet.com/anime/harukanaru-toki-no-naka-de-2-shiroki-ryuu-no-miko,"['Fantasy', 'Reverse Harem', 'Person in a Strange World']",[''],1904
prettyrhythmallstarselection,https://www.anime-planet.com/anime/pretty-rhythm-all-star-selection,"['Comedy', 'Ice Skating', 'Idols', 'Magic', 'Showbiz', 'Based on a Video Game']",[''],22215
Galerians: Rion,https://www.anime-planet.com/anime/galerians-rion,"['Horror', 'Sci Fi', 'Psychic Powers', 'Superpowers', 'CG Animation']",[''],1611
Transformers: Super-God Masterforce,https://www.anime-planet.com/anime/transformers-super-god-masterforce,"['Action', 'Mecha', 'Sci Fi', 'Combining Mecha', 'Non-Human Protagonists', 'Robots', 'Sentient Mecha', 'Super Robot', 'Transforming Mecha', 'War']",['Transformers: Choujin Master Force'],924
Taishou Mebiusline: Chicchai-san - You and I,https://www.anime-planet.com/anime/taishou-mebiusline-chicchai-san-you-and-i,"['BL', 'Shounen-ai', 'Chibi', 'Historical', 'Based on a Visual Novel']",[''],37408
silentmobiusthemotionpicture2,https://www.anime-planet.com/anime/silent-mobius-the-motion-picture-2,"['Sci Fi', 'Shounen', 'Police', 'Post-apocalyptic', 'Superpowers', 'Based on a Manga']",[''],2100
theidolmstermillionlive1stanniversarypv,https://www.anime-planet.com/anime/the-idolmaster-million-live-1st-anniversary-pv,"['Drama', 'Idols', 'Promotional']",[''],29801
Wu Geng Ji 2nd Season,https://www.anime-planet.com/anime/wu-geng-ji-2nd-season,"['Action', 'Fantasy', 'Ancient China', 'Chinese Animation', 'Based on a Manga', 'CG Animation']",['The Legend and The Hero 2nd Season'],36910
Wushang Shen Di,https://www.anime-planet.com/anime/wushang-shen-di,"['Action', 'Fantasy', 'Ancient China', 'Chinese Animation', 'Short Episodes', 'Based on a Web Novel', 'CG Animation']",[''],42187
gallforce2destruction,https://www.anime-planet.com/anime/gall-force-2-destruction,"['Action', 'Sci Fi', 'Outer Space', 'Nudity', 'Original Work']",[''],2061
Battle Angel Alita 3D Special,https://www.anime-planet.com/anime/battle-angel-alita-3d-special,"['Action', 'Seinen', 'Cyborgs', 'Racing', 'Robots', 'Shorts', 'Violence', 'Based on a Manga', 'CG Animation']",['Gunnm 3D Special'],17659
Kobutori,https://www.anime-planet.com/anime/kobutori,"['Fantasy', 'Black and White', 'Japanese Anime Classic Collection', 'No Dialogue', 'Shorts', 'Youkai', 'Original Work']",['The Lump'],5875
spacefantasia2001nights,https://www.anime-planet.com/anime/space-fantasia-2001-nights,"['Sci Fi', 'Seinen', 'Outer Space', 'Based on a Manga']",['Space Fantasia 2001 Ya Monogatari'],1662
Capricorn,https://www.anime-planet.com/anime/capricorn,"['Comedy', 'Fantasy', 'Shoujo', 'Dragons', 'Person in a Strange World', 'Based on a Manga']",[''],2053
"Go! Go! 575: Meippai ni, Hajiketeru?",https://www.anime-planet.com/anime/go-go-575-meippai-ni-hajiketeru,"['Slice of Life', 'Music', 'Vocaloid', 'Based on a Video Game']",[''],28077
puripurichiichan,https://www.anime-planet.com/anime/puri-puri-chii-chan,"['Comedy', 'Fantasy', 'Sci Fi', 'Slice of Life', 'Aliens', 'Family Friendly', 'Short Episodes', 'Based on a Manga']",['PriPri Chii-chan!!'],34799
Debutante Detective Corps,https://www.anime-planet.com/anime/debutante-detective-corps,"['Action', 'Comedy', 'Ecchi', 'Detectives', 'Parody', 'Police', 'School Club', 'School Life', 'Terrorism', 'Based on a Visual Novel']",['Ojousama Sousamou'],2057
konchuumonogatariminashigohutch,https://www.anime-planet.com/anime/konchuu-monogatari-minashigo-hutch,"['Adventure', 'Animal Protagonists', 'Anthropomorphic', 'Family Friendly', 'Insects', 'Non-Human Protagonists']",['The Adventures of Hutch the Honeybee'],3858
Macross Frontier: Choujikuu Gekijou,https://www.anime-planet.com/anime/macross-frontier-choujikuu-gekijou,['Chibi'],[''],10361
nagareboshilensspecials,https://www.anime-planet.com/anime/nagareboshi-lens-specials,"['Romance', 'Shoujo', 'Commercials', 'Promotional', 'Short Episodes', 'Based on a Manga']",['Shooting Star Lens Specials'],15717
slowstep,https://www.anime-planet.com/anime/slow-step,"['Romance', 'Sports', 'Baseball', 'Boxing', 'Hand to Hand Combat', 'Love Triangle', 'Neighbors', 'School Life', 'Based on a Manga']",[''],2180
macross25thanniversaryallthatvfmacrosszeroversion,https://www.anime-planet.com/anime/macross-25th-anniversary-all-that-vf-macross-zero-version,"['Mecha', 'Aviation', 'Music', 'Promotional', 'Real Robot', 'Shorts', 'Transforming Mecha', 'CG Animation']",[''],5164
Majokko Tsukune-chan,https://www.anime-planet.com/anime/majokko-tsukune-chan,"['Comedy', 'Fantasy', 'Seinen', 'Dark Comedy', 'Gag', 'Magic', 'Slapstick', 'Witches', 'Based on a Manga']",[''],2457
Hell Teacher Nube,https://www.anime-planet.com/anime/hell-teacher-nube,"['Action', 'Demons', 'School Life', 'Supernatural', 'Teachers', 'Based on a Manga']",['Jigoku Sensei Nube'],2745
Tottemo! Luckyman,https://www.anime-planet.com/anime/tottemo-luckyman,"['Comedy', 'Sci Fi', 'Shounen', 'Superpowers', 'Based on a Manga']",[''],3672
tattoonmaster,https://www.anime-planet.com/anime/tattoon-master,"['Comedy', 'Ecchi', 'Seinen', 'Magic', 'School Life', 'Sudden Girlfriend Appearance', 'Superpowers', 'Based on a Manga']",[''],2102
Toriko: Barbarian Ivy wo Hokaku Seyo!,https://www.anime-planet.com/anime/toriko-barbarian-ivy-wo-hokaku-seyo,"['Action', 'Adventure', 'Comedy', 'Shounen', 'Food and Beverage', 'Superpowers', 'Based on a Manga']",['Toriko: Jump Festa 2010 Special'],11787
Hipira: The Little Vampire,https://www.anime-planet.com/anime/hipira-the-little-vampire,"['Adventure', 'Fantasy', 'Shounen', 'Child Protagonists', 'Family Friendly', 'Short Episodes', 'Vampires', 'Based on a Manga']",[''],7723
Magical Angel Sweet Mint,https://www.anime-planet.com/anime/magical-angel-sweet-mint,"['Magical Girl', 'Family Friendly', 'Magic', 'Original Work']",[''],2040
latenightthegeniusbakabon,https://www.anime-planet.com/anime/late-night-the-genius-bakabon,"['Comedy', 'Shounen', 'Gag', 'Based on a Manga']",['Shinya! Tensai Bakabon'],37662
Saiyuki Gaiden: Tokubetsu-hen - Kouga no Shou,https://www.anime-planet.com/anime/saiyuki-gaiden-tokubetsu-hen-kouga-no-shou,"['Action', 'Adventure', 'Fantasy', 'Based on a Manga']",[''],17137
mobilesuitgundammoreinformationontheuniversalcentury,https://www.anime-planet.com/anime/mobile-suit-gundam-more-information-on-the-universal-century,"['Mecha', 'Sci Fi', 'Military', 'Outer Space', 'Short Episodes']",[''],5723
Pinky,https://www.anime-planet.com/anime/pinky,"['No Dialogue', 'Shorts', 'Stop Motion Animation', 'Explicit Violence']",[''],16604
_summer Specials,https://www.anime-planet.com/anime/summer-specials,"['Comedy', 'Harem', 'Romance', 'Based on an Eroge', 'Based on a Visual Novel']",['Underbar Summer Specials'],4827
scan2go,https://www.anime-planet.com/anime/scan2go,"['Sports', 'Cars', 'Racing', 'Tournaments']",[''],10869
prefecturalearthdefenseforce,https://www.anime-planet.com/anime/prefectural-earth-defense-force,"['Action', 'Comedy', 'Sci Fi', 'Shounen', 'Cyborgs', 'Parody', 'School Life', 'Based on a Manga']",['Kenritsu Chikyuu Boueigun'],2422
3D Onara Gorou ga Dance Dance Dance!!,https://www.anime-planet.com/anime/3d-onara-gorou-ga-dance-dance-dance,"['Comedy', 'Crude', 'Non-Human Protagonists', 'Shorts', 'CG Animation', 'Original Work']",[''],33696
Makaryuudo: Demon Hunter,https://www.anime-planet.com/anime/makaryuudo-demon-hunter,"['Action', 'Demons', 'Supernatural', 'Nudity', 'Based on a Manga']",['Demon Hunter'],6184
Space Station No. 9,https://www.anime-planet.com/anime/space-station-no-9,['Sci Fi'],[''],3820
indieaniboxselmadanbaekjilcoffee,https://www.anime-planet.com/anime/indie-anibox-selma-danbaekjil-coffee,['Korean Animation'],"[""Indie Anibox: Selma's Protein Coffee""]",28235
angeliqueshiroitsubasanomemoire,https://www.anime-planet.com/anime/angelique-shiroi-tsubasa-no-memoire,"['Fantasy', 'Reverse Harem', 'Based on an Otome Game', 'Based on a Visual Novel']",[''],2536
natsukicrisis,https://www.anime-planet.com/anime/natsuki-crisis,"['Action', 'Martial Arts', 'School Life', 'Based on a Manga']",[''],2083
Konjiki no Gash Bell!! Hashire Gash!! Ubawareta Umagon,https://www.anime-planet.com/anime/konjiki-no-gash-bell-hashire-gash-ubaware-umagon,"['Shounen', 'Demons', 'Magic', 'Non-Human Protagonists', 'Superpowers', 'Based on a Manga']","['Zatch Bell!: Run', 'Gash!! Umagon Has Been Stolen']",10732
Puri Gorota: Uchuu no Yuujou Daibouken,https://www.anime-planet.com/anime/puri-gorota-uchuu-no-yuujou-daiboukan,"['Adventure', 'Comedy', 'Josei', 'Sci Fi', 'Outer Space', 'Shorts', 'Based on a Manga']",[''],5656
Ochamegami Monogatari: Korokoro Poron,https://www.anime-planet.com/anime/ochamegami-monogatari-korokoro-poron,"['Comedy', 'Fantasy', 'Shoujo', 'Family Friendly', 'Greek Mythology', 'Based on a Manga']",['Little Pollon'],3136
sonicsoldierborgman,https://www.anime-planet.com/anime/sonic-soldier-borgman,"['Action', 'Sci Fi', 'Monster-of-the-week', 'Superheroes', 'Original Work']",['Chouon Senshi Borgman'],3035
Qi Refining for 3000 Years,https://www.anime-planet.com/anime/qi-refining-for-3000-years,"['Action', 'Comedy', 'Fantasy', 'Chinese Animation', 'Based on a Web Novel']","['Lianqi Lianle 3000 Nian', 'My Three Thousand Years To The Sky']",50538
Ninja Cadets,https://www.anime-planet.com/anime/ninja-cadets,"['Action', 'Feudal Japan', 'Monsters', 'Ninja', 'Supernatural', 'Original Work']",['Ninja Mono'],1440
Chiisana Penguin Lolo no Bouken,https://www.anime-planet.com/anime/chiisana-penguin-lolo-no-bouken,"['Animal Protagonists', 'Antarctica', 'Birds', 'Non-Human Protagonists', 'Penguins', 'Violence']",['The Adventures of Scamper the Penguin'],4138
Sengoku Basara Movie: 4-Koma Gekijou - Another Last Party,https://www.anime-planet.com/anime/sengoku-basara-movie-4-koma-gekijou-another-last-party,"['Comedy', 'Chibi', 'Feudal Japan', 'Samurai', 'Short Episodes']",[''],18549
hijikatatoshizoushironokiseki,https://www.anime-planet.com/anime/hijikata-toshizou-shiro-no-kiseki,"['19th Century', 'Feudal Japan', 'Historical', 'Samurai', 'Swordplay', 'Violence']",[''],1977
genesissurvivorgaiarth,https://www.anime-planet.com/anime/genesis-survivor-gaiarth,"['Action', 'Mecha', 'Sci Fi', 'Post-apocalyptic', 'Original Work']",['Sousei Kishi Gaiarth'],2068
Sin in the Rain,https://www.anime-planet.com/anime/sin-in-the-rain,"['Mystery', 'Detectives', 'Shorts']",[''],994
Panzer Dragoon,https://www.anime-planet.com/anime/panzer-dragoon,"['Action', 'Fantasy', 'Dragons', 'Based on a Video Game']",[''],2792
dogtanianandthethreemuskehounds,https://www.anime-planet.com/anime/dogtanian-and-the-three-muskehounds,"['Action', 'Comedy', 'Fantasy', '17th Century', 'Animal Protagonists', 'Anthropomorphic', 'Dogs', 'Europe', 'France', 'Historical', 'Non-Human Protagonists', 'Swordplay', 'Based on a Novel']",['Wanwan Sanjushi'],3761
Iczer Reborn,https://www.anime-planet.com/anime/iczer-reborn,"['Action', 'Sci Fi', 'Aliens', 'Violence']","['Bouken! Iczer 3', 'Iczer 3']",2292
Special Duty Combat Unit Shinesman,https://www.anime-planet.com/anime/special-duty-combat-unit-shinesman,"['Action', 'Comedy', 'Sci Fi', 'Slice of Life', 'Aliens', 'Parody', 'Power Suits', 'Sentai', 'Superheroes', 'Tokusatsu', 'Based on a Manga']",['Tokumu Sentai Shinesman'],2097
karakuricircusrecap,https://www.anime-planet.com/anime/karakuri-circus-recap,"['Action', 'Drama', 'Mystery', 'Shounen', 'Illness', 'Inheritance', 'Recap', 'Based on a Manga']",['Le Cirque de Karakuri Recap'],39066
goshogunthetimeetranger,https://www.anime-planet.com/anime/goshogun-the-time-etranger,"['Action', 'Sci Fi', 'Violence', 'Original Work']",['Sengoku Majin Goushougun: Toki no Etranger'],2511
Wan Jie Shenzhu,https://www.anime-planet.com/anime/wan-jie-shenzhu,"['Fantasy', 'Chinese Animation', 'Short Episodes', 'CG Animation']",['The Lord of No Boundary'],39191
Yomigaeru Sora -Rescue Wings- Special,https://www.anime-planet.com/anime/yomigaeru-sora-rescue-wings-special,"['Drama', 'Aviation', 'Military', 'Work Life', 'Original Work']",[''],1843
wizardry,https://www.anime-planet.com/anime/wizardry,"['Action', 'Adventure', 'Fantasy', 'Dungeon', 'Game Elements', 'Swordplay', 'Violence', 'Based on a Video Game']",[''],1076
Yuki no Taiyou Pilot,https://www.anime-planet.com/anime/yuki-no-taiyou-pilot,"['Drama', 'Shorts', 'Based on a Manga']","[""Yuki's Sun Pilot""]",15021
shoujocontoallstarlight,https://www.anime-planet.com/anime/shoujo-conto-all-starlight,"['Comedy', 'Chibi', 'Short Episodes', 'Showbiz', 'Original Work']",[''],39643
digicharatnatsuyasumispecial,https://www.anime-planet.com/anime/di-gi-charat-natsuyasumi-special,"['Comedy', 'Aliens', 'America', 'Chibi', 'Non-Human Protagonists', 'Short Episodes']",[''],1756
digicharatohanamispecial,https://www.anime-planet.com/anime/di-gi-charat-ohanami-special,"['Comedy', 'Aliens', 'Chibi', 'Gag', 'Non-Human Protagonists', 'Short Episodes']",[''],1755
Kasei Yakyoku,https://www.anime-planet.com/anime/kasei-yakyoku,"['Drama', 'Romance', 'Gangs', 'Historical', 'Love Triangle', 'Social Gap', 'Unrequited Love', 'Yakuza', 'Nudity', 'Violence', 'Based on a Manga']",['Nightsong of Splendor'],4485
Wan Jie Xian Zong 2nd Season,https://www.anime-planet.com/anime/wan-jie-xian-zong-2nd-season,"['Action', 'Fantasy', 'Ancient China', 'Chinese Animation', 'Cultivation', 'Short Episodes', 'Based on a Manga', 'CG Animation']",['Master of Legendary Realms 2nd Season'],39912
Macross Fufonfia,https://www.anime-planet.com/anime/macross-fufonfia,"['Comedy', 'Chibi', 'Parody', 'Short Episodes']",[''],4939
Akage no Anne: Green Gables e no Michi,https://www.anime-planet.com/anime/akage-no-anne-green-gables-e-no-michi,"['Canada', 'Coming of Age', 'Countryside', 'Historical', 'Island', 'Lifestyle Change', 'Orphans', 'Recap', 'World Masterpiece Theater', 'Based on a Novel']","['Anne of Green Gables: Road to Green Gables', 'Anne of Green Gables: The Road to Green Gables']",8950
Hi no Tori: Uchuu-hen,https://www.anime-planet.com/anime/hi-no-tori-uchuu-hen,"['Mystery', 'Sci Fi', 'Outer Space', 'Violence', 'Based on a Manga']",['Phoenix: Space Chapter'],2998
generationofchaosprologue,https://www.anime-planet.com/anime/generation-of-chaos-prologue,"['Action', 'Adventure', 'Fantasy', 'Demons', 'Game Elements', 'Monsters', 'Swordplay', 'Based on a Video Game']",[''],2776
robotgirlszspecials,https://www.anime-planet.com/anime/robot-girls-z-specials,"['Action', 'Comedy', 'Ecchi', 'Mecha', 'Sci Fi', 'Anthropomorphic', 'Parody']",[''],24763
Ze Tian Ji 3rd Season,https://www.anime-planet.com/anime/ze-tian-ji-3rd-season,"['Action', 'Adventure', 'Fantasy', 'Chinese Animation', 'Cultivation', 'Based on a Web Novel']",[''],37185
Doggy Poo,https://www.anime-planet.com/anime/doggy-poo,"['Drama', 'Fantasy', 'Family Friendly', 'Korean Animation', 'Stop Motion Animation']",[''],4147
Crayon Shin-chan Movie 24: Bakusui! Yumemi World Dai Totsugeki,https://www.anime-planet.com/anime/crayon-shin-chan-movie-24-bakusui-yumemi-world-dai-totsugeki,"['Adventure', 'Comedy', 'Crude', 'Dream World']",[''],31978
Armored Trooper Votoms: Alone Again,https://www.anime-planet.com/anime/armored-trooper-votoms-alone-again,"['Mecha', 'Sci Fi', 'Real Robot', 'Original Work']",['Soukou Kihei Votoms: Koei Futatabi'],8250
Battle of Clay,https://www.anime-planet.com/anime/battle-of-clay,"['Action', 'No Dialogue', 'Shorts', 'Stop Motion Animation']",[''],11897
ClariS: Reunion,https://www.anime-planet.com/anime/claris-reunion,[''],['Reunion'],19287
Araiguma Rascal,https://www.anime-planet.com/anime/araiguma-rascal,"['Drama', 'America', 'Autobiographies', 'Child Protagonists', 'Coming of Age', 'Countryside', 'Historical', 'World Masterpiece Theater', 'Based on a Novel']",['Rascal the Raccoon'],2576
talesofcrestoriathewakeofsin,https://www.anime-planet.com/anime/tales-of-crestoria-the-wake-of-sin,"['Action', 'Fantasy', 'Based on a Mobile Game', 'CG Animation']",['Tales of Crestoria: Toga Waga wo Shoite Kare wa Tatsu'],42832
xiaoqian,https://www.anime-planet.com/anime/xiao-qian,"['Action', 'Drama', 'Fantasy', 'Romance', 'Chinese Animation']",['A Chinese Ghost Story'],315
Bloody Night,https://www.anime-planet.com/anime/bloody-night,"['Horror', 'Dark Comedy', 'No Dialogue', 'Shorts', 'Stop Motion Animation', 'Explicit Violence']",[''],11869
ogreslayer,https://www.anime-planet.com/anime/ogre-slayer,"['Horror', 'Shounen', 'Demons', 'Episodic', 'Supernatural', 'Swordplay', 'Explicit Violence', 'Mature Themes', 'Nudity', 'Sexual Abuse', 'Based on a Manga']",['Onikirimaru'],3913
Oz,https://www.anime-planet.com/anime/oz,"['Action', 'Sci Fi', 'Shoujo', 'Cyborgs', 'Dystopia', 'Mercenaries', 'Post-apocalyptic', 'Mature Themes', 'Physical Abuse', 'Violence', 'Based on a Manga']",[''],50324
The Dark Myth,https://www.anime-planet.com/anime/the-dark-myth,"['Horror', 'Buddhism', 'Demons', 'Prophecy', 'Reincarnation', 'Religion', 'Explicit Violence', 'Nudity', 'Based on a Manga']",['Ankoku Shinwa'],1966
BanG Dream!,https://www.anime-planet.com/anime/bang-dream,"['All-Girls School', 'Music', 'School Life', 'Original Work']",[''],34252
gallforce3stardustwar,https://www.anime-planet.com/anime/gall-force-3-stardust-war,"['Action', 'Sci Fi', 'Outer Space', 'Nudity', 'Original Work']",[''],2062
theoldcrocodile,https://www.anime-planet.com/anime/the-old-crocodile,"['Animal Protagonists', 'Non-Human Protagonists', 'Shorts']",['Toshi wo Totta Wani'],4475
getterrobog,https://www.anime-planet.com/anime/getter-robo-g,"['Action', 'Mecha', 'Sci Fi', 'Combining Mecha', 'Super Robot', 'Based on a Manga']",['Starvengers'],4486
passion,https://www.anime-planet.com/anime/passion,"['Family Friendly', 'Minna no Uta', 'Superheroes']",['Minna no Uta: passion'],6666
sakurawarssumire,https://www.anime-planet.com/anime/sakura-wars-sumire,"['Acting', 'Historical', 'Power Suits', 'Based on a Video Game']",['Sakura Taisen: Sumire'],1999
Aru Hi: Inu no Kuni Kara Tegami ga Kite,https://www.anime-planet.com/anime/aru-hi-inu-no-kuni-kara-tegami-ga-kite,"['Drama', 'Shoujo', 'Animal Protagonists', 'Dogs', 'Melancholy', 'Non-Human Protagonists', 'Pets', 'Shorts', 'Supernatural', 'Based on a Manga']",[''],31387
Great Dangaioh,https://www.anime-planet.com/anime/great-dangaioh,"['Action', 'Drama', 'Mecha', 'Sci Fi', 'Original Work']",['Haja Kyosei G Dangaioh'],2521
saintluminousjogakuin,https://www.anime-planet.com/anime/saint-luminous-jogakuin,"['Drama', 'Mystery', 'All-Girls School', 'School Life', 'Supernatural', 'Original Work']",[''],2781
Shi Xiong,https://www.anime-planet.com/anime/shi-xiong,"['Action', 'Comedy', 'Horror', 'Chinese Animation', 'Pandemic', 'Short Episodes', 'Supernatural', 'Zombies', 'Violence', 'Based on a Manga']",['Zombie Brother'],30412
C.L.A.Y.,https://www.anime-planet.com/anime/clay,"['Horror', 'No Dialogue', 'Shorts', 'Stop Motion Animation', 'Explicit Violence']",[''],16606
memory,https://www.anime-planet.com/anime/memory,['Shorts'],[''],1984
Suikoden: Demon Century,https://www.anime-planet.com/anime/suikoden-demon-century,"['Action', 'Martial Arts', 'Post-apocalyptic', 'Violence', 'Based on a Light Novel']",['Youseiki Suikoden'],1766
Mainichi Kaasan,https://www.anime-planet.com/anime/mainichi-kaasan,"['Comedy', 'Slice of Life', 'Family Life', 'Based on a Manga']","[""Kaasan - Mom's Life""]",6116
Peeping Life,https://www.anime-planet.com/anime/peeping-life,"['Comedy', 'Slice of Life', 'Banter', 'Short Episodes']",[''],6525
Gakuen Tokusou Hikaruon,https://www.anime-planet.com/anime/gakuen-tokusou-hikaruon,"['Action', 'Demons', 'Martial Arts', 'School Life', 'Superpowers']",['Campus Special Investigator Hikaruon'],1927
Future Card Buddyfight Ace,https://www.anime-planet.com/anime/future-card-buddyfight-ace,"['Card Battles', 'Family Friendly', 'Based on a Card Game']",['Future Card Shin Buddyfight'],37739
The Defective,https://www.anime-planet.com/anime/the-defective,"['Action', 'Sci Fi', 'Chinese Animation', 'Based on a Web Novel', 'CG Animation']",['Can Ci Pin: Fangzhu Xingkong'],40885
transformersvictory,https://www.anime-planet.com/anime/transformers-victory,"['Action', 'Mecha', 'Sci Fi', 'Combining Mecha', 'Non-Human Protagonists', 'Robots', 'Sentient Mecha', 'Super Robot', 'Transforming Mecha', 'War']",[''],926
Monster Strike: Mermaid Rhapsody,https://www.anime-planet.com/anime/monster-strike-mermaid-rhapsody,"['Action', 'Fantasy', 'Monsters', 'Okinawa', 'Based on a Mobile Game']",[''],33546
Bavel no Hon,https://www.anime-planet.com/anime/bavel-no-hon,"['Adventure', 'Fantasy', 'Abstract', 'Shorts']","[""Bavel's Book""]",4458
Koro's Big Day Out,https://www.anime-planet.com/anime/koros-big-day-out,"['Adventure', 'Animal Protagonists', 'Dogs', 'Family Friendly', 'Ghibli Museum Shorts', 'Non-Human Protagonists', 'Pets', 'Shorts']",['Koro no Osanpo'],6975
ryuuseisentaimusumet,https://www.anime-planet.com/anime/ryuusei-sentai-musumet,"['Adventure', 'Comedy', 'Sci Fi', 'Sentai', 'Superheroes', 'Tokusatsu', 'Original Work']",[''],1711
Detective Conan: Haibara Ai Monogatari - Kurogane no Mystery Train,https://www.anime-planet.com/anime/detective-conan-haibara-ai-monogatari-kurogane-no-mystery-train,"['Drama', 'Mystery', 'Shounen', 'Detectives', 'Based on a Manga']",[''],53780
Uchuu Kazoku Carlvinson,https://www.anime-planet.com/anime/uchuu-kazoku-carlvinson,"['Comedy', 'Sci Fi', 'Slice of Life', 'Aliens', 'Childcare', 'Non-Human Protagonists', 'Orphans', 'Based on a Manga']",[''],4533
Hakata Mentai! Pirikarako-chan,https://www.anime-planet.com/anime/hakata-mentai-pirikarako-chan,"['Slice of Life', 'Family Friendly', 'Food and Beverage', 'Food Protagonists', 'Non-Human Protagonists', 'Short Episodes', 'Original Work']",[''],39620
Mikan Enikki,https://www.anime-planet.com/anime/mikan-enikki,"['Comedy', 'Slice of Life', 'Animal Protagonists', 'Cats', 'Family Friendly', 'Non-Human Protagonists']",[''],3345
Umayuru,https://www.anime-planet.com/anime/umayuru,"['Comedy', 'Sports', 'All-Girls School', 'Animal Characteristics', 'Anthropomorphic', 'Chibi', 'Horse Racing', 'Non-Human Protagonists', 'School Life', 'Short Episodes', 'Based on a Mobile Game']",[''],51772
