Anime,URL,Tags,Alts,MAL_ID
hanamarukindergartenpandanekotaisou,https://www.anime-planet.com/anime/hanamaru-kindergarten-panda-neko-taisou,"['Comedy', 'Seinen', 'Dancing', 'Based on a Manga', 'CG Animation']",['Hanamaru Youchien: Panda Neko Taisou'],16646
Pokemon: Eevee and Friends,https://www.anime-planet.com/anime/pokemon-eevee-and-friends,"['Fantasy', 'Shounen', 'Family Friendly', 'Monsters', 'Based on a Video Game']",['Pokemon: Pikachu to Eevee Friends'],16678
pokemonmovie16genesectandthelegendawakened,https://www.anime-planet.com/anime/pokemon-genesect-and-the-legend-awakened,"['Adventure', 'Fantasy', 'Shounen', 'Elemental Powers', 'Family Friendly', 'Monsters', 'Based on a Video Game']",['Pokemon Movie 16: Shinsoku no Genosect - Mewtwo Kakusei'],16680
My Next Life as a Villainess: All Routes Lead to Doom! OVA,https://www.anime-planet.com/anime/my-next-life-as-a-villainess-all-routes-lead-to-doom-ova,"['Comedy', 'Fantasy', 'Josei', 'Romance', 'Slice of Life', 'Isekai', 'Magic', 'Nobility', 'Reincarnation', 'Villainess', 'Based on a Light Novel']",['Otome Game no Hametsu Flag Shika Nai Akuyaku Reijou ni Tensei Shiteshimatta... OVA'],49457
The World God Only Knows: Goddesses Arc,https://www.anime-planet.com/anime/the-world-god-only-knows-goddesses-arc,"['Comedy', 'Fantasy', 'Romance', 'Shounen', 'Demons', 'Otaku Culture', 'School Life', 'Based on a Manga']",['Kami nomi zo Shiru Sekai: Megami-hen'],16706
Azur Lane: Slow Ahead! Hokorashiki Bokou ni Shukusai wo,https://www.anime-planet.com/anime/azur-lane-slow-ahead-hokorashiki-bokou-ni-shukusai-wo,"['Comedy', 'Slice of Life', 'Anthropomorphic', 'Military', 'Military School', 'School Life', 'Based on a 4-Koma Manga', 'Based on a Manga']",['Azur Lane: Bisoku Zenshin! Hokorashiki Bokou ni Shukusai wo'],49487
hanamarukindergartenspecialpreview,https://www.anime-planet.com/anime/hanamaru-kindergarten-special-preview,"['Comedy', 'Seinen', 'Shorts', 'Based on a Manga']",['Hanamaru Youchien Special Preview'],16740
Future Diary OVA,https://www.anime-planet.com/anime/future-diary-ova,"['Shounen', 'High Stakes Games', 'Play or Die', 'Psychological', 'PVP', 'Shorts', 'Supernatural', 'Based on a Manga']",['Mirai Nikki OVA'],16762
Legendary Overlord 3rd Season,https://www.anime-planet.com/anime/legendary-overlord-3rd-season,"['Action', 'Fantasy', 'Ancient China', 'Chinese Animation', 'Based on a Web Novel', 'CG Animation']","['Snow Eagle Lord 3rd Season', 'Xue Ying Lingzhu 3rd Season']",49569
Full-Time Magister VI,https://www.anime-planet.com/anime/full-time-magister-vi,"['Fantasy', 'Chinese Animation', 'Elemental Powers', 'Magic', 'School Life', 'Supernatural', 'Urban Fantasy', 'Based on a Web Novel']","['Quanzhi Fashi VI', 'Versatile Mage VI']",49572
Yi Nian Yongheng 2nd Season,https://www.anime-planet.com/anime/yi-nian-yongheng-2nd-season,"['Adventure', 'Comedy', 'Fantasy', 'Chinese Animation', 'Based on a Web Novel']",['A Will Eternal 2nd Season'],49574
Teasing Master Takagi-san Movie,https://www.anime-planet.com/anime/teasing-master-takagi-san-movie,"['Comedy', 'Romance', 'Shounen', 'Slice of Life', 'School Life', 'Based on a Manga']",['Karakai Jouzu no Takagi-san Movie'],49722
Obey Me! Devildom Family Trip!,https://www.anime-planet.com/anime/obey-me-devildom-family-trip,"['Comedy', 'Fantasy', 'Demons', 'Shorts', 'Based on a Mobile Game', 'Based on an Otome Game']",['Obey Me! Makai Dai Ryokou!'],49755
Fafner Exodus,https://www.anime-planet.com/anime/fafner-exodus,"['Action', 'Mecha', 'Sci Fi', 'Aliens', 'Animeism', 'Post-apocalyptic', 'Psychological', 'Original Work']",['Soukyuu no Fafner: Dead Aggressor - Exodus'],17080
The Duke of Death and His Maid 2nd Season,https://www.anime-planet.com/anime/the-duke-of-death-and-his-maid-2nd-season,"['Comedy', 'Drama', 'Ecchi', 'Romance', 'Curse', 'Maids', 'Mansion', 'Master-Servant Relationship', 'Nobility', 'Supernatural', 'Based on a Manga', 'CG Animation']",['Shinigami Bocchan to Kuro Maid 2nd Season'],49858
Pokemon: Black & White: Adventures in Unova,https://www.anime-planet.com/anime/pokemon-black-and-white-adventures-in-unova,"['Adventure', 'Fantasy', 'Shounen', 'Child Protagonists', 'Elemental Powers', 'Family Friendly', 'Monster-of-the-week', 'Monsters', 'Proxy Battles', 'Based on a Video Game']",['Pokemon Best Wishes! Season 2 - Episode N'],17115
Demon Slayer: Kimetsu no Yaiba - Mugen Train,https://www.anime-planet.com/anime/demon-slayer-kimetsu-no-yaiba-mugen-train,"['Action', 'Drama', 'Shounen', 'Demons', 'Historical', 'Orphans', 'Siblings', 'Supernatural', 'Swordplay', 'Trains', 'Mature Themes', 'Suicide', 'Violence', 'Based on a Manga']",['Kimetsu no Yaiba: Mugen Ressha-hen'],49926
Kuroko's Basketball: Oshaberi Shiyokka,https://www.anime-planet.com/anime/kurokos-basketball-oshaberi-shiyokka,"['Comedy', 'Shounen', 'Slice of Life', 'Sports', 'Basketball', 'Recap', 'Based on a Manga']",['Kuroko no Basket: Oshaberi Shiyokka'],17259
boundaryline,https://www.anime-planet.com/anime/boundary-line,"['Abstract', 'No Dialogue', 'Shorts']",['Kyoukai-sen'],50098
sayiloveyoumeiandmarshmallow,https://www.anime-planet.com/anime/say-i-love-you-mei-and-marshmallow,"['Comedy', 'Chibi', 'CG Animation']",['Sukitte Ii na yo: Mei and Marshmallow'],17409
Fairy Tail Movie 1: Phoenix Priestess - The First Morning,https://www.anime-planet.com/anime/fairy-tail-movie-1-phoenix-priestess-the-first-morning,"['Fantasy', 'Shounen', 'Magic', 'Based on a Manga']",['Fairy Tail Movie 1: Houou no Miko - Hajimari no Asa'],17535
Little Busters! OVA,https://www.anime-planet.com/anime/little-busters-ova,"['Comedy', 'School Life', 'Based on an Eroge', 'Based on a Visual Novel']",['Little Busters! Sekai no Saitou wa Ore ga Mamoru!'],17643
daybreakillusionilsolepenetraleillusioni,https://www.anime-planet.com/anime/day-break-illusion-il-sole-penetra-le-illusioni,"['Drama', 'Fantasy', 'Horror', 'Magical Girl', 'Contemporary Fantasy', 'Dark Fantasy', 'Magic', 'Melancholy', 'Orphans', 'Urban Fantasy', 'Original Work']",['Genei wo Kakeru Taiyou'],17651
Toriko Movie: Secret Recipe of Gourmet God!,https://www.anime-planet.com/anime/toriko-movie-secret-recipe-of-gourmet-god,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Shounen', 'Food and Beverage', 'Superpowers', 'Based on a Manga']",['Toriko Movie: Bishokushin no Special Menu'],17699
thefarawaypaladinthepathtaken,https://www.anime-planet.com/anime/the-faraway-paladin-the-path-taken,"['Action', 'Adventure', 'Fantasy', 'Isekai', 'Person in a Strange World', 'Recap', 'Reincarnation', 'Based on a Light Novel']",['Saihate no Paladin Recap'],50474
Hidamari Sketch: Sae & Hiro's Graduation Arc,https://www.anime-planet.com/anime/hidamari-sketch-sae-and-hiros-graduation-arc,"['Seinen', 'Slice of Life', 'Art', 'Art School', 'Boarding House', 'Neighbors', 'School Life', 'Based on a 4-Koma Manga', 'Based on a Manga']",['Hidamari Sketch: Sae Hiro Sotsugyou-hen'],17739
Fairies Albums 3rd Season,https://www.anime-planet.com/anime/fairies-albums-3rd-season,"['Adventure', 'Drama', 'Fantasy', 'Mystery', 'Ancient China', 'Chinese Animation', 'Episodic', 'Historical', 'Supernatural', 'Bullying', 'Explicit Violence', 'Based on a Novel']","['Bai Yao Pu 3rd Season', 'Hundred Demon Spectrum 3rd Season']",50537
goodbyecramerminianime,https://www.anime-planet.com/anime/good-bye-cramer-mini-anime,"['Comedy', 'Shounen', 'Sports', 'Chibi', 'Short Episodes']",['Sayonara Watashi no Cramer Mini Anime'],48616
Nura: Rise of the Youkai Clan OVA,https://www.anime-planet.com/anime/nura-rise-of-the-youkai-clan-ova,"['Japanese Mythology', 'Youkai']",['Nurarihyon no Mago OVA'],15959
Seitokai no Ichizon (2013),https://www.anime-planet.com/anime/seitokai-no-ichizon-2013,"['Comedy', 'Ecchi', 'Harem', 'Parody', 'School Life', 'Student Council', 'Based on a Light Novel']",['Seitokai no Ichizon Lv.2: Watasu Seitokai'],15963
Ling Cage: Incarnation Special,https://www.anime-planet.com/anime/ling-cage-incarnation-special,"['Action', 'Drama', 'Horror', 'Sci Fi', 'Chinese Animation', 'Thriller', 'CG Animation', 'Original Work']","['Ling Long: Incarnation Tebie Pian', 'Ling Long: Tebie Pian']",48890
Ai Mai Mii,https://www.anime-planet.com/anime/ai-mai-mii,"['Comedy', 'Gag', 'School Club', 'School Life', 'Short Episodes', 'Based on a 4-Koma Manga', 'Based on a Manga']",['Choboraunyopomi Gekijou Ai Mai Mii'],16169
Full-Time Magister V,https://www.anime-planet.com/anime/full-time-magister-v,"['Action', 'Fantasy', 'Chinese Animation', 'Elemental Powers', 'Magic', 'School Life', 'Supernatural', 'Urban Fantasy', 'Based on a Web Novel']","['Quanzhi Fashi V', 'Versatile Mage V']",48941
The Flowers of Evil,https://www.anime-planet.com/anime/the-flowers-of-evil,"['Drama', 'Shounen', 'Blackmail', 'Codependency', 'Mental Illness', 'Psychological', 'School Life', 'Emotional Abuse', 'Mature Themes', 'Physical Abuse', 'Based on a Manga']",['Aku no Hana'],16201
Place to Place: Place=Princess,https://www.anime-planet.com/anime/place-to-place-place-princess,"['Comedy', 'Seinen', 'Slice of Life', 'School Life', 'Based on a 4-Koma Manga', 'Based on a Manga']",['Acchi Kocchi: Place=Princess'],16273
BanG Dream! Girls Band Party! Pico: Fever,https://www.anime-planet.com/anime/bang-dream-girls-band-party-pico-fever,"['Chibi', 'Music', 'Short Episodes', 'Showbiz']",['BanG Dream! Garupa Pico: Fever!'],49123
Vermeil in Gold: A Desperate Magician Barges Into the Magical World Alongside the Strongest Calamity,https://www.anime-planet.com/anime/vermeil-in-gold-a-desperate-magician-barges-into-the-magical-world-alongside-the-strongest-calamity,"['Action', 'Comedy', 'Ecchi', 'Fantasy', 'Romance', 'Shounen', 'Demons', 'Magic', 'Magic School', 'Violence', 'Based on a Manga']",['Kinsou no Vermeil: Gakeppuchi Majutsushi wa Saikyou no Yakusai to Mahou Sekai wo Tsukisusumu'],51213
10-pun de Oitsukeru: Attack on Titan,https://www.anime-planet.com/anime/10-pun-de-oitsukeru-attack-on-titan,"['Action', 'Horror', 'Military', 'Post-apocalyptic', 'Recap', 'Violence', 'Based on a Manga']",['10-pun de Oitsukeru: Shingeki no Kyojin'],51239
15pundeoitsukeruattackontitan,https://www.anime-planet.com/anime/15-pun-de-oitsukeru-attack-on-titan,"['Action', 'Horror', 'Military', 'Post-apocalyptic', 'Recap', 'Based on a Manga']",['15-pun de Oitsukeru: Shingeki no Kyojin'],51240
20pundeoitsukeruattackontitan,https://www.anime-planet.com/anime/20-pun-de-oitsukeru-attack-on-titan,"['Action', 'Horror', 'Military', 'Post-apocalyptic', 'Recap', 'Based on a Manga']",['20-pun de Oitsukeru: Shingeki no Kyojin'],51241
tokyo24thwardreversalfilm,https://www.anime-planet.com/anime/tokyo-24th-ward-reversal-film,"['Action', 'Drama', 'Sci Fi', 'Childhood Friends', 'Recap', 'Original Work']",['Tokyo 24-ku: Reversal Film'],51296
Arifureta: From Commonplace to World's Strongest 2nd Season OVA,https://www.anime-planet.com/anime/arifureta-from-commonplace-to-worlds-strongest-2nd-season-ova,"['Fantasy', 'Harem', 'Seinen', 'Dark Fantasy', 'Game Elements', 'Guns', 'Isekai', 'Magic', 'Overpowered Main Characters', 'Person in a Strange World', 'Summoned Into Another World', 'Based on a Light Novel']","['Arifureta Shokugyou de Sekai Saikyou 2nd Season OVA', 'The Miraculous Meeting and the Phantasmagorical Adventure']",51473
New The Fruit of Evolution: Before I Knew It My Life Had It Made,https://www.anime-planet.com/anime/new-the-fruit-of-evolution-before-i-knew-it-my-life-had-it-made,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Harem', 'Romance', 'Demons', 'Game Elements', 'Isekai', 'Monsters', 'Overpowered Main Characters', 'Person in a Strange World', 'Summoned Into Another World', 'Based on a Light Novel']",['Shin Shinka no Mi: Shiranai Uchi ni Kachigumi Jinsei'],51495
Attack on Titan The Final Season: The Final Chapters,https://www.anime-planet.com/anime/attack-on-titan-the-final-season-the-final-chapters,"['Action', 'Drama', 'Fantasy', 'Shounen', 'Dark Fantasy', 'Military', 'War', 'Explicit Violence', 'Mature Themes', 'Physical Abuse', 'Suicide', 'Based on a Manga']","['Attack on Titan The Final Season: Part III', 'Shingeki no Kyojin The Final Season: Kanketsu-hen']",51535
Suisei no Fräulein: Prologue,https://www.anime-planet.com/anime/suisei-no-fraulein-prologue,"['Fantasy', 'Idols', 'Isekai', 'Person in a Strange World', 'Shorts']",['Comet Freyline: Prologue'],51544
Hakuouki: Dawn of the Shinsengumi Tokuten Disc,https://www.anime-planet.com/anime/hakuouki-dawn-of-the-shinsengumi-tokuten-disc,"['Action', 'Drama', 'Reverse Harem', '19th Century', 'Feudal Japan', 'Historical', 'Samurai', 'Short Episodes', 'Based on an Otome Game', 'Based on a Visual Novel']",['Hakuouki Reimeiroku Tokuten Disc'],18835
Natsume's Book of Friends: Nyanko-sensei & The First Errand,https://www.anime-planet.com/anime/natsumes-book-of-friends-nyanko-sensei-and-the-first-errand,"['Drama', 'Shoujo', 'Slice of Life', 'Bodyguards', 'Cats', 'Childcare', 'Countryside', 'Forest', 'Iyashikei', 'Japanese Mythology', 'Non-Human Protagonists', 'Supernatural', 'Youkai', 'Based on a Manga']",['Natsume Yuujinchou: Nyanko-sensei to Hajimete no Otsukai'],18849
digimonghostgameastrangeworldastoldbynaototakenaka,https://www.anime-planet.com/anime/digimon-ghost-game-a-strange-world-as-told-by-naoto-takenaka,"['Adventure', 'Sci Fi', 'Shounen', 'Monsters', 'Recap']",['Digimon Ghost Game: Takenaka Naoto ga Kataru Kaiki no Sekai'],51780
livetuneweekendergirl,https://www.anime-planet.com/anime/livetune-weekender-girl,['Vocaloid'],['Weekender Girl'],19081
Pokemon: Mewtwo - Prologue to Awakening,https://www.anime-planet.com/anime/pokemon-mewtwo-prologue-to-awakening,"['Fantasy', 'Shounen', 'Family Friendly', 'Monsters', 'Based on a Video Game']",['Pokemon: Mewtwo - Kakusei e no Prologue'],19099
pokemonpeekaboo,https://www.anime-planet.com/anime/pokemon-peek-a-boo,"['Fantasy', 'Family Friendly', 'Monsters', 'No Dialogue', 'Shorts', 'Based on a Video Game']",['Pokemon Inai Inai Baa!'],51867
pokemonsportsday,https://www.anime-planet.com/anime/pokemon-sports-day,"['Fantasy', 'Family Friendly', 'Monsters', 'No Dialogue', 'Shorts', 'Based on a Video Game']",['Pokemon Daiundoukai'],51884
Genshiken: Second Generation OVA,https://www.anime-planet.com/anime/genshiken-second-generation-ova,"['Comedy', 'Drama', 'Seinen', 'Slice of Life', 'Otaku Culture', 'Parody', 'Satire', 'Based on a Manga']",['Genshiken Nidaime OVA'],19159
Hachioji-P: HORIZON,https://www.anime-planet.com/anime/hachioji-p-horizon,['Vocaloid'],['HORIZON feat. Hatsune Miku'],19185
samuraibridespecials,https://www.anime-planet.com/anime/samurai-bride-specials,"['Comedy', 'Ecchi', 'Feudal Japan', 'Nudity', 'Sexual Content']",['Hyakka Ryouran: Samurai Bride Specials'],19255
Made in Abyss: The Golden City of the Scorching Sun - Papa to Issho,https://www.anime-planet.com/anime/made-in-abyss-the-golden-city-of-the-scorching-sun-papa-to-issho,"['Fantasy', 'Based on a Manga']",['Made in Abyss: Retsujitsu no Ougonkyou - Papa to Issho'],52149
Kaguya-sama: Love is War - The First Kiss Never Ends,https://www.anime-planet.com/anime/kaguya-sama-love-is-war-the-first-kiss-never-ends,"['Comedy', 'Drama', 'Romance', 'Seinen', 'Mind Games', 'Romantic Comedy', 'Student Council', 'Based on a Manga']",['Kaguya-sama wa Kokurasetai: First Kiss wa Owaranai'],52198
Xianwu Heaven,https://www.anime-planet.com/anime/xianwu-heaven,"['Action', 'Fantasy', 'Chinese Animation', 'Martial Arts', 'Short Episodes']",['Xian Wu Cangqiong'],52221
The Tale of the Outcasts,https://www.anime-planet.com/anime/the-tale-of-the-outcasts,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Shounen', '19th Century', 'Anthropomorphic', 'Deal with the Devil', 'Demons', 'Disability', 'Europe', 'Non-Human Protagonists', 'Orphans', 'Supernatural', 'Mature Themes', 'Physical Abuse', 'Suicide', 'Based on a Manga']",['Nokemono-tachi no Yoru'],52274
The Reason Why Raeliana Ended up at the Duke's Mansion,https://www.anime-planet.com/anime/the-reason-why-raeliana-ended-up-at-the-dukes-mansion,"['Drama', 'Fantasy', 'Mystery', 'Romance', 'Fake Romance', 'Nobility', 'Person in a Strange World', 'Transported Into a Novel', 'Violence', 'Based on a Webtoon']","['Geunyeoga Gongjagjeolo Gaya Haessdeon Sajeong', 'Kanojo ga Koushakutei ni Itta Riyuu']",52308
Doraemon Movie 34: New Nobita's Great Demon - Peko and the Exploration Party of Five,https://www.anime-planet.com/anime/doraemon-movie-34-new-nobitas-great-demon-peko-and-the-exploration-party-of-five,"['Adventure', 'Comedy', 'Shounen', 'Africa', 'Cats', 'Dogs', 'Family Friendly', 'Forest', 'Jungle', 'Non-Human Protagonists', 'Robots', 'Based on a Manga']",['Doraemon Movie 34: Shin Nobita no Daimakyou - Peko to 5-nin no Tankentai'],19645
Genshiken: Second Generation Specials,https://www.anime-planet.com/anime/genshiken-second-generation-specials,"['Comedy', 'Seinen', 'Otaku Culture', 'Based on a Manga']",['Genshiken Nidaime Specials'],19889
Muromi-san OVA,https://www.anime-planet.com/anime/muromi-san-ova,"['Comedy', 'Fantasy', 'Shounen', 'Fishing', 'Mermaids', 'Based on a Manga']",['Namiuchigiwa no Muromi-san: Pangea Choutairiku no Muromi-san'],17855
"Love, Election & Chocolate: Love Sister!",https://www.anime-planet.com/anime/love-election-chocolate-love-sister,"['Romance', 'Based on an Eroge', 'Based on a Visual Novel']",['Koi to Senkyo to Chocolate: Koi Imouto!'],18045
"Love, Election & Chocolate: Ikenai Hazuki-sensei",https://www.anime-planet.com/anime/love-election-chocolate-ikenai-hazuki-sensei,"['Romance', 'Picture Drama', 'Based on an Eroge', 'Based on a Visual Novel']",['Koi to Senkyo to Chocolate: Ikenai Hazuki-sensei'],18053
Ishida and Asakura Special,https://www.anime-planet.com/anime/ishida-and-asakura-special,"['Comedy', 'Gag']",['Ishida to Asakura Special'],18149
Pokemon Legends: Hisuian Snow,https://www.anime-planet.com/anime/pokemon-legends-hisuian-snow,"['Adventure', 'Fantasy', 'Elemental Powers', 'Family Friendly', 'Monsters', 'Short Episodes', 'Based on a Video Game']",['Pokemon Legends Arceus: Yuki Hodo Kishi Futaai'],51145
Attack on Titan: Ilse's Notebook,https://www.anime-planet.com/anime/attack-on-titan-ilses-notebook,"['Action', 'Fantasy', 'Horror', 'Shounen', 'Dark Fantasy', 'Isolated Society', 'Outside World', 'Post-apocalyptic', 'Cannibalism', 'Violence', 'Based on a Manga']",['Shingeki no Kyojin: Ilse no Techou'],18397
Hitori no Shita: The Outcast 5,https://www.anime-planet.com/anime/hitori-no-shita-the-outcast-5,"['Action', 'Chinese Animation', 'Martial Arts', 'Supernatural', 'Superpowers', 'Zombies', 'Based on a Manga']",['Yi Ren Zhi Xia 5'],51191
Kimi to Boku (2001),https://www.anime-planet.com/anime/kimi-to-boku-2001,"['Drama', 'Slice of Life', 'Flash Animation']",['Everlasting Heart'],20505
Gunbuster 2: Science Lessons,https://www.anime-planet.com/anime/gunbuster-2-science-lessons,['Original Work'],"['Aim For the Top 2! Science Lessons', 'Top wo Nerae 2! Kagaku Kouza']",20547
Mafumafu: Paradise Lost,https://www.anime-planet.com/anime/mafumafu-paradise-lost,"['Action', 'Promotional']",['Plantopia'],53394
Kuroko's Basketball: NG-shuu,https://www.anime-planet.com/anime/kurokos-basketball-ng-shuu,"['Comedy', 'Shounen', 'Sports', 'Basketball', 'Based on a Manga']",['Kuroko no Basket NG-shuu'],22673
Pokemon Black & White: Dekorora Adventure - Dent to Takeshi! Gyarados no Gekirin!!,https://www.anime-planet.com/anime/pokemon-black-and-white-dekorora-adventure-dent-to-takeshi-gyarados-no-gekirin,"['Fantasy', 'Elemental Powers', 'Family Friendly', 'Monsters', 'Based on a Video Game']",['Pokemon Best Wishes! Season 2: Decolora Adventure - Dent to Takeshi! Gyarados no Gekirin!!'],20743
Sword Art Online: FullDive Opening Animation,https://www.anime-planet.com/anime/sword-art-online-fulldive-opening-animation,"['Opening Animation', 'Promotional']",['Sword Art Online: FullDive Opening Eizou'],53588
mathru: Bacterial Contamination,https://www.anime-planet.com/anime/mathru-bacterial-contamination,"['Horror', 'Monsters', 'Vocaloid', 'Nudity', 'CG Animation']",['Bacterial Contamination'],20855
beyondtheboundaryminitheater,https://www.anime-planet.com/anime/beyond-the-boundary-mini-theater,"['Fantasy', 'Contemporary Fantasy', 'Picture Drama', 'Urban Fantasy', 'Based on a Light Novel']",['Kyoukai no Kanata: Mini Theater'],20909
Tonari no Seki-kun: The Master of Killing Time OVA,https://www.anime-planet.com/anime/tonari-no-seki-kun-the-master-of-killing-time-ova,"['Comedy', 'Seinen', 'Cats', 'Gag', 'School Life', 'Shorts', 'Based on a Manga']",['Tonari no Seki-kun OVA'],20977
Yakusoku,https://www.anime-planet.com/anime/yakusoku,"['Drama', 'Black and White', 'Melancholy', 'Shorts']",['Promise'],21065
Durarara!! X2,https://www.anime-planet.com/anime/durarara-x2,"['Action', 'Comedy', 'Gangs', 'Noir', 'Social Media', 'Supernatural', 'Violence', 'Based on a Light Novel']",['Durarara!!x2 Shou'],23199
Bleach: Thousand-Year Blood War: Part II - The Separation,https://www.anime-planet.com/anime/bleach-thousand-year-blood-war-part-ii-the-separation,"['Action', 'Shounen', 'Supernatural', 'Based on a Manga']",['Bleach: Sennen Kessen-hen - Ketsubetsu-tan'],53998
pokemonblackwhitedekororaadventureirisvsibukidragonmasterenomichi,https://www.anime-planet.com/anime/pokemon-black-and-white-dekorora-adventure-iris-vs-ibuki-dragon-master-e-no-michi,"['Adventure', 'Fantasy', 'Shounen', 'Elemental Powers', 'Proxy Battles', 'Based on a Video Game']",['Pokemon Best Wishes! Season 2: Decolora Adventure - Iris vs. Ibuki! Dragon Master e no Michi!!'],23299
oreimo2orenoimoutogakonnanierogenawakenai,https://www.anime-planet.com/anime/oreimo-2-ore-no-imouto-ga-konnani-eroge-na-wake-nai,['Based on a Light Novel'],['Ore no Imouto ga Konnani Kawaii Wake ga Nai: Ore no Imouto ga Konnani Eroge na Wake Nai'],23363
chroniclesofthegoinghomeclubminiaturetheater,https://www.anime-planet.com/anime/chronicles-of-the-going-home-club-miniature-theater,"['Comedy', 'Shounen', 'Chibi', 'School Club', 'Based on a Manga', 'CG Animation']",['Kitakubu Katsudou Kiroku: Miniature Theater'],23367
Beyond the Boundary: Shinonome,https://www.anime-planet.com/anime/beyond-the-boundary-shinonome,"['Action', 'Fantasy', 'Contemporary Fantasy', 'Magic', 'Urban Fantasy', 'Violence', 'Based on a Light Novel']",['Kyoukai no Kanata: Shinonome'],23385
World Conquest Zvezda Plot: Shin Zvezda Daisakusen,https://www.anime-planet.com/anime/world-conquest-zvezda-plot-shin-zvezda-daisakusen,"['Comedy', 'Fantasy', 'Sci Fi', 'Conspiracy', 'Idols', 'Robots', 'Superpowers', 'Original Work']",['Sekai Seifuku: Bouryaku no Zvezda - Shin Zvezda Daisakusen'],23459
hennekothehentaiprinceandthestonycatspecials,https://www.anime-planet.com/anime/henneko-the-hentai-prince-and-the-stony-cat-specials,"['Comedy', 'Promotional', 'Based on a Light Novel']",['Hentai Ouji to Warawanai Neko. Specials'],21541
My Tiny Senpai Mini Anime,https://www.anime-planet.com/anime/my-tiny-senpai-mini-anime,"['Chibi', 'Short Episodes', 'Based on a Doujinshi', 'Based on a Manga']",['Uchi no Kaisha no Chiisai Senpai no Hanashi Mini Anime'],56376
Pokemon Movie 17: Diancie and the Cocoon of Destruction,https://www.anime-planet.com/anime/pokemon-diancie-and-the-cocoon-of-destruction,"['Adventure', 'Fantasy', 'Shounen', 'Elemental Powers', 'Family Friendly', 'Monsters', 'Based on a Video Game']",['Pokemon Movie 17: Hakai no Mayu to Diancie'],21569
Wolf Girl and Black Prince,https://www.anime-planet.com/anime/wolf-girl-and-black-prince,"['Comedy', 'Romance', 'Shoujo', 'Blackmail', 'Fake Romance', 'School Life', 'Based on a Manga']",['Ookami Shoujo to Kuro Ouji'],23673
Daimidaler: Prince vs. Penguin Empire Specials,https://www.anime-planet.com/anime/daimidaler-prince-vs-penguin-empire-specials,"['Comedy', 'Ecchi', 'Mecha', 'Seinen', 'Nudity', 'Sexual Content', 'Based on a Manga']",['Kenzen Robo Daimidaler Specials'],23735
sorcerousstabberorphensanctuaryarc,https://www.anime-planet.com/anime/sorcerous-stabber-orphen-sanctuary-arc,"['Action', 'Adventure', 'Fantasy', 'Magic', 'Based on a Light Novel']",['Majutsushi Orphen Hagure Tabi: Seiiki-hen'],54738
atelierryzaeverdarknessthesecrethideout,https://www.anime-planet.com/anime/atelier-ryza-ever-darkness-and-the-secret-hideout,"['Adventure', 'Fantasy', 'Based on a Video Game']",['Ryza no Atelier: Tokoyami no Joou to Himitsu no Kakurega'],54760
ghoststoriesrecaps,https://www.anime-planet.com/anime/ghost-stories-recaps,"['Child Protagonists', 'Recap', 'School Life', 'Supernatural', 'Original Work']",['Gakkou no Kaidan Recaps'],22055
horizoninthemiddleofnowherekyokutounaruhodokouza,https://www.anime-planet.com/anime/horizon-in-the-middle-of-nowhere-kyokutou-naruhodo-kouza,"['Comedy', 'Fantasy', 'Chibi', 'Short Episodes', 'Based on a Light Novel']",['Kyoukaisenjou no Horizon: Kyokutou Naruhodo Kouza'],22113
Malevolent Spirits: Mononogatari - Part II,https://www.anime-planet.com/anime/malevolent-spirits-mononogatari-part-ii,"['Action', 'Seinen', 'Contemporary Fantasy', 'Japanese Mythology', 'Martial Arts', 'Supernatural', 'Youkai', 'Based on a Manga']",['Mononogatari 2nd Season'],54883
Kuroko's Basketball: Let's Do That Again,https://www.anime-planet.com/anime/kurokos-basketball-lets-do-that-again,"['Shounen', 'Sports', 'Basketball', 'Based on a Manga']",['Kuroko no Basket: Mou Ikkai Yarimasen ka'],22125
Spy Classroom 2nd Season,https://www.anime-planet.com/anime/spy-classroom-2nd-season,"['Action', 'Drama', 'Seinen', 'Espionage', 'Violence', 'Based on a Light Novel']","['Spy Kyoushitsu 2nd season', 'Spy Room 2nd Season']",54947
Lucifer and the Biscuit Hammer: Zenhan-sen,https://www.anime-planet.com/anime/lucifer-and-the-biscuit-hammer-zenhan-sen,"['Action', 'Comedy', 'Drama', 'Fantasy', 'Romance', 'Seinen', 'Recap', 'Based on a Manga']",['Hoshi no Samidare: Zenhan-sen'],53131
mitchiemfreelytomorrow,https://www.anime-planet.com/anime/mitchie-m-freely-tomorrow,['Vocaloid'],['Freely Tomorrow'],22513
Tokyo Girls' Style: LolitA☆Strawberry in Summer,https://www.anime-planet.com/anime/tokyo-girls-style-lolita-strawberry-in-summer,['Dancing'],['LolitA☆Strawberry in Summer'],24633
brynhildrinthedarknessmuchadoaboutnothing,https://www.anime-planet.com/anime/brynhildr-in-the-darkness-much-ado-about-nothing,"['Comedy', 'Ecchi', 'Harem', 'Sci Fi', 'Superpowers', 'Nudity', 'Based on a Manga']",['Gokukoku no Brynhildr: Karasawagi'],24695
