Anime,URL,Tags,Alts,MAL_ID
Lupin III: Part V - Is Lupin Still Burning?,https://www.anime-planet.com/anime/lupin-the-3rd-part-v-is-lupin-still-burning,"['Action', 'Cars', 'Criminals', 'Racing', 'Thieves', 'Time Travel', 'Based on a Manga']",['Lupin III: Part V - Lupin wa Ima mo Moeteiru ka?'],36967
seiyuuslifeasmallafterparty,https://www.anime-planet.com/anime/seiyuus-life-a-small-after-party,"['Comedy', 'Showbiz', 'Voice Acting', 'Work Life', 'Based on a Manga']",['Sore ga Seiyuu! Petite Uchiage'],32993
lottexweatheringwithyoucm,https://www.anime-planet.com/anime/lotte-x-weathering-with-you-cm,"['Commercials', 'Food and Beverage', 'Promotional']",['Lotte x Tenki no Ko CM'],40034
Kasho no Tsuki,https://www.anime-planet.com/anime/kasho-no-tsuki,"['BL', 'Fantasy', 'Shoujo', 'Shounen-ai', 'Demons', 'Feudal Japan', 'Historical', 'LGBT Themes', 'Non-Human Protagonists', 'Supernatural', 'Based on a Manga']",[''],1036
Pretty Cure Splash Star Movie: Tic-Tac Crisis Hanging by a Thin Thread!,https://www.anime-planet.com/anime/pretty-cure-splash-star-movie-tic-tac-crisis-hanging-by-a-thin-thread,"['Action', 'Comedy', 'Fantasy', 'Magical Girl', 'Family Friendly', 'Magic']",['Futari wa Pretty Cure Splash Star Movie: Tick Tack Kiki Ippatsu!'],4124
Motto! Ojamajo Doremi Movie: Kaeru Seki no Himitsu,https://www.anime-planet.com/anime/motto-ojamajo-doremi-movie-kaeru-seki-no-himitsu,"['Magical Girl', 'Magic', 'Witches', 'Original Work']",[''],2948
Please Teacher: Reminiscence,https://www.anime-planet.com/anime/please-teacher-reminiscence,['Recap'],['Onegai Teacher: Reminiscence'],14685
Girls und Panzer: Heartful Tank Disc - Akiyama Yukari no Sensha Kouza,https://www.anime-planet.com/anime/girls-und-panzer-heartful-tank-disc-akiyama-yukari-no-sensha-kouza,"['Educational', 'Military', 'Original Work']","[""Girls und Panzer: Heartful Tank Disc - Akiyama Yukari's Tank Course""]",29853
silentmobiusthemotionpicture,https://www.anime-planet.com/anime/silent-mobius-the-motion-picture,"['Sci Fi', 'Shounen', 'Police', 'Post-apocalyptic', 'Superpowers', 'Based on a Manga']",[''],2099
Doraemon Movie 5: Nobita's Great Adventure into the Underworld,https://www.anime-planet.com/anime/doraemon-movie-5-nobitas-great-adventure-into-the-underworld,"['Adventure', 'Sci Fi', 'Shounen', 'Cats', 'Family Friendly', 'Magic', 'Non-Human Protagonists', 'Robots', 'Based on a Manga']",['Doraemon Movie 5: Nobita no Makai Daibouken'],2672
Doraemon Movie 2: Nobita no Uchuu Kaitakushi,https://www.anime-planet.com/anime/doraemon-movie-2-nobita-no-uchuu-kaitakushi,"['Adventure', 'Comedy', 'Sci Fi', 'Shounen', 'Cats', 'Family Friendly', 'Non-Human Protagonists', 'Robots', 'Based on a Manga']",[''],2662
Juuza Engi: Engetsu Sangokuden,https://www.anime-planet.com/anime/juuza-engi-engetsu-sangokuden,"['Action', 'Adventure', 'Drama', 'Fantasy', '2nd Century', 'Ancient China', 'Historical', 'Romance of the Three Kingdoms', 'Based on an Otome Game', 'Based on a Visual Novel']",[''],22295
Fresh Pretty Cure! Movie: Omocha no Kuni wa Himitsu ga Ippai!?,https://www.anime-planet.com/anime/fresh-pretty-cure-movie-omocha-no-kuni-wa-himitsu-ga-ippai,"['Magical Girl', 'Magic']",[''],6527
licensedbyroyal,https://www.anime-planet.com/anime/licensed-by-royal,"['Action', 'Drama', 'Conspiracy', 'Original Work']",['L/R: Licensed by Royalty'],1456
Touhou Gensou Mangekyou: The Memories of Phantasm,https://www.anime-planet.com/anime/touhou-gensou-mangekyou-the-memories-of-phantasm,"['Fantasy', 'Japanese Mythology', 'Magic', 'Based on a Doujinshi', 'Based on a Video Game']",[''],55315
croiseeinaforeignlabyrinthyunealice,https://www.anime-planet.com/anime/croisee-in-a-foreign-labyrinth-yune-and-alice,"['Shounen', '19th Century', 'Historical', 'Based on a Manga']",['Ikoku Meiro no Croisee: Yune & Alice'],10832
Pretty Cure All Stars New Stage 2: Kokoro no Tomodachi,https://www.anime-planet.com/anime/pretty-cure-all-stars-new-stage-2-kokoro-no-tomodachi,"['Magical Girl', 'Crossover', 'Magic']",[''],16442
Crayon Shin-chan Movie 6: Dengeki! Buta no Hizume Daisakusen,https://www.anime-planet.com/anime/crayon-shin-chan-movie-6-dengeki-buta-no-hizume-daisakusen,"['Comedy', 'Crude']",[''],8360
Lupin III Special 28: Prison of the Past,https://www.anime-planet.com/anime/lupin-the-3rd-special-28-prison-of-the-past,"['Action', 'Comedy', 'Seinen', 'Criminals', 'Thieves', 'Violence', 'Based on a Manga']",[''],40578
turnagundamiimoonlightbutterfly,https://www.anime-planet.com/anime/turn-a-gundam-ii-moonlight-butterfly,"['Action', 'Mecha', 'Sci Fi', 'Military', 'Political']",['Turn A Gundam II: Gekkou Chou'],3964
Mind Your Own Business!,https://www.anime-planet.com/anime/mind-your-own-business,"['Abstract', 'Korean Animation', 'Shorts']",[''],13175
The Heroic Legend of Arslan: Dust Storm Dance Specials,https://www.anime-planet.com/anime/the-heroic-legend-of-arslan-dust-storm-dance-specials,['Comedy'],['Arslan Senki: Fuujin Ranbu - 4-koma Gekijou'],36498
Virus Buster Serge,https://www.anime-planet.com/anime/virus-buster-serge,"['Action', 'Mecha', 'Sci Fi', 'Revenge', 'Survival', 'Based on a Video Game']",[''],2364
Cubix - Robots For Everyone,https://www.anime-planet.com/anime/cubix-robots-for-everyone,"['Action', 'Sci Fi', 'Korean Animation', 'Non-Human Protagonists', 'Robots', 'CG Animation', 'Original Work']",['Saikoro Robot Kombock'],3772
Eve: We're Still Underground,https://www.anime-planet.com/anime/eve-were-still-underground,"['Adventure', 'Fantasy', 'Contemporary Fantasy', 'Monsters', 'Urban Fantasy']",['Eve: Bokura Mada Underground'],39065
Eien no Aseria: Spirit of Eternity Sword,https://www.anime-planet.com/anime/eien-no-aseria-spirit-of-eternity-sword,"['Action', 'Fantasy', 'Isekai', 'Person in a Strange World', 'Based on an Eroge', 'Based on a Visual Novel']",[''],503
Jin: Otsukimi Recital,https://www.anime-planet.com/anime/jin-otsukimi-recital,['Vocaloid'],[''],35752
Natsume's Book of Friends: A Day Out in Hitoyoshi Kuma,https://www.anime-planet.com/anime/natsumes-book-of-friends-a-day-out-in-hitoyoshi-kuma,"['Slice of Life', 'Cats', 'Countryside', 'Japanese Mythology', 'Promotional', 'Shorts', 'Supernatural', 'Tourism', 'Youkai']",['Natsume Yuujinchou × Kumamoto-ken: Hitoyoshi/Kuma de no Yasashii Jikan'],48953
Crayon Shin-chan Movie 23: Ora no Hikkoshi Monogatari - Saboten Dai Shuugeki,https://www.anime-planet.com/anime/crayon-shin-chan-movie-23-ora-no-hikkoshi-monogatari-saboten-dai-shuugeki,"['Adventure', 'Comedy', 'Crude', 'Mexico']",[''],27653
Gui Tu Zai Pao,https://www.anime-planet.com/anime/gui-tu-zai-pao,"['Animal Protagonists', 'Anthropomorphic', 'Chinese Animation', 'Family Friendly', 'Non-Human Protagonists']",['Tale of the Rally'],34939
Monster Strike The Movie,https://www.anime-planet.com/anime/monster-strike-the-movie,"['Action', 'Fantasy', 'Monsters', 'Based on a Mobile Game']",['Monster Strike The Movie: Hajimari no Basho he'],33724
Dokidoki! Pretty Cure Movie: Mana Kekkon!!? Mirai ni Tsunagu Kibou no Dress,https://www.anime-planet.com/anime/dokidoki-pretty-cure-movie-mana-kekkon-mirai-ni-tsunagu-kibou-no-dress,"['Magical Girl', 'Magic']",[''],17357
Yu-Gi-Oh! The Dark Side of Dimensions Special: Eien no Rival - Yugi to Kaiba!,https://www.anime-planet.com/anime/yu-gi-oh-the-dark-side-of-dimensions-special-eien-no-rival-yugi-to-kaiba,"['Shounen', 'Card Battles', 'High Stakes Games', 'Recap', 'Supernatural', 'Tournaments', 'Based on a Manga']",[''],33997
wolfchildrenxhouseshokuhinstew,https://www.anime-planet.com/anime/wolf-children-x-house-shokuhin-stew,"['Slice of Life', 'Promotional']",['Ookami Kodomo no Ame to Yuki x House Shokuhin Stew'],37418
moritasanwamukuchitvspecials,https://www.anime-planet.com/anime/morita-san-wa-mukuchi-tv-specials,"['Comedy', 'Seinen', 'School Life', 'Based on a 4-Koma Manga', 'Based on a Manga']",[''],12921
Ace wo Nerae! 2,https://www.anime-planet.com/anime/ace-wo-nerae-2,"['Shoujo', 'Sports', 'Tennis', 'Based on a Manga']",[''],313
nadiasecretofthebluewaterspecials,https://www.anime-planet.com/anime/nadia-secret-of-the-blue-water-specials,"['Comedy', 'Chibi', 'Historical']",[''],3381
Pretty Cure All Stars New Stage 3: Eien no Tomodachi,https://www.anime-planet.com/anime/pretty-cure-all-stars-new-stage-3-eien-no-tomodachi,"['Magical Girl', 'Crossover', 'Magic']",[''],21031
Ro-Kyu-Bu! SS,https://www.anime-planet.com/anime/ro-kyu-bu-ss,"['Sports', 'Basketball', 'Child Protagonists', 'School Life', 'Based on a Light Novel']",[''],20155
Cyborg 009: Call of Justice - Movie 3,https://www.anime-planet.com/anime/cyborg-009-call-of-justice-movie-3,"['Action', 'Sci Fi', 'Cyborgs', 'Based on a Manga', 'CG Animation']",[''],33687
special7specialcrimeinvestigationunitoneyearearlierkujakunijosmelancholy,https://www.anime-planet.com/anime/special-7-special-crime-investigation-unit-one-year-earlier-kujaku-nijos-melancholy,"['Action', 'Police', 'Original Work']",['Keishichou Tokumu-bu Tokushu Kyouakuhan Taisaku-shitsu Dai Nanaka: Tokunana Special - File 0.5'],40762
Maria Holic Alive: Runrunriru Ranranrara,https://www.anime-planet.com/anime/maria-holic-alive-runrunriru-ranranrara,[''],[''],10679
The iDOLM@STER: Cinderella Girls Theater 2nd Season Specials,https://www.anime-planet.com/anime/the-idolmaster-cinderella-girls-theater-2nd-season-specials,"['Slice of Life', 'Chibi', 'Idols', 'Music']",['The iDOLM@STER: Cinderella Girls Gekijou 2nd Season Specials'],36500
Doraemon: Nobita no Getsumen Tansaki,https://www.anime-planet.com/anime/doraemon-nobita-no-getsumen-tansaki,"['Adventure', 'Shounen', 'Cats', 'Family Friendly', 'Non-Human Protagonists', 'Outer Space', 'Robots']",[''],38530
"KATE: Ayanami Rei, Hajimete no Kuchibeni",https://www.anime-planet.com/anime/kate-ayanami-rei-hajimete-no-kuchibeni,"['Commercials', 'Promotional']",[''],43751
pokemonmysterydungeongatestoinfinity,https://www.anime-planet.com/anime/pokemon-mystery-dungeon-gates-to-infinity,"['Adventure', 'Fantasy', 'Elemental Powers', 'Person in a Strange World', 'Promotional', 'Short Episodes', 'Based on a Video Game']",['Pokemon Fushigi no Dungeon: Magnagate to Mugendai Meikyu'],31911
"Boku no Imouto wa ""Oosaka Okan"": Haishin Gentei Oosaka Okan.",https://www.anime-planet.com/anime/boku-no-imouto-wa-oosaka-okan-haishin-gentei-oosaka-okan,"['Comedy', 'Siblings', 'Flash Animation', 'Original Work']",[''],16936
hamefuracatarinanounaikaigi,https://www.anime-planet.com/anime/hamefura-catarina-nounai-kaigi,"['Comedy', 'Fantasy', 'Chibi', 'Short Episodes', 'Villainess', 'Based on a Light Novel']","[""HameFura: Catarina's Brain Conference""]",41399
Crayon Shin-chan Movie 7: Bakuhatsu! Onsen Wakuwaku Daikessen,https://www.anime-planet.com/anime/crayon-shin-chan-movie-7-bakuhatsu-onsen-wakuwaku-daikessen,"['Comedy', 'Crude']",[''],8361
pokemondiamondandpearlclipshow,https://www.anime-planet.com/anime/pokemon-diamond-and-pearl-clip-show,"['Adventure', 'Fantasy', 'Shounen', 'Family Friendly', 'Monsters', 'Proxy Battles', 'Recap', 'Based on a Video Game']",[''],36825
Minami Kamakura High School Girls Cycling Club: We're In Taiwan!!,https://www.anime-planet.com/anime/minami-kamakura-high-school-girls-cycling-club-were-in-taiwan,"['Shounen', 'Sports', 'Cycling', 'School Club', 'Based on a Manga']","['Minami Kamakura Koukou Joshi Jitensha-bu: Kita yo', 'Taiwan!']",34734
Cyborg 009: Call of Justice - Movie 2,https://www.anime-planet.com/anime/cyborg-009-call-of-justice-movie-2,"['Action', 'Sci Fi', 'Cyborgs', 'Based on a Manga', 'CG Animation']",[''],33686
Buddha 2: Tezuka Osamu no Buddha: Owarinaki Tabi,https://www.anime-planet.com/anime/buddha-2-tezuka-osamu-no-buddha-owarinaki-tabi,"['Adventure', 'Drama', 'Shounen', 'Biographies', 'Buddhism', 'Childcare', 'Historical', 'India', 'Psychic Powers', 'Religion', 'Royalty', 'Superpowers', 'Mature Themes', 'Physical Abuse', 'Violence', 'Based on a Manga']",[''],20969
Hugtto! Pretty Cure x Futari wa Pretty Cure Movie: All Stars Memories,https://www.anime-planet.com/anime/hugtto-pretty-cure-x-futari-wa-pretty-cure-movie-all-stars-memories,"['Action', 'Fantasy', 'Magical Girl', 'Crossover', 'Magic']",[''],37501
Fafner Exodus 2nd Season,https://www.anime-planet.com/anime/fafner-exodus-2nd-season,"['Action', 'Mecha', 'Sci Fi', 'Aliens', 'Animeism', 'Post-apocalyptic', 'Psychological', 'Original Work']",['Soukyuu no Fafner: Dead Aggressor - Exodus 2'],40109
Bounty Dog,https://www.anime-planet.com/anime/bounty-dog,"['Action', 'Sci Fi', 'Nudity']",['Bounty Dog: Getsumen no Ibu'],1811
croiseeinaforeignlabyrinthpicturedrama,https://www.anime-planet.com/anime/croisee-in-a-foreign-labyrinth-picture-drama,"['Shounen', '19th Century', 'Historical', 'Picture Drama', 'Based on a Manga']",['Ikoku Meiro no Croisee Picture Drama'],10905
jinnihonbashikoukashitarkeikaku,https://www.anime-planet.com/anime/jin-nihonbashi-koukashita-r-keikaku,['Vocaloid'],[''],21451
toheartspecials,https://www.anime-planet.com/anime/to-heart-specials,"['Chibi', 'School Life', 'Short Episodes']",[''],1624
"Boku no Imouto wa ""Oosaka Okan"": Uchi no Onii-chan wa Tokyo Rule",https://www.anime-planet.com/anime/boku-no-imouto-wa-oosaka-okan-uchi-no-onii-chan-wa-tokyo-rule,"['Comedy', 'Siblings', 'Flash Animation', 'Original Work']",[''],18419
Go! Princess Pretty Cure Movie: Go! Go!! Grand 3-Part Movie!!!,https://www.anime-planet.com/anime/go-princess-pretty-cure-movie-go-go-grand-3-part-movie,"['Action', 'Fantasy', 'Magical Girl', 'Family Friendly', 'Ghosts', 'Hand to Hand Combat', 'Magic', 'Supernatural', 'CG Animation']",[''],29868
Plawres Sanshiro,https://www.anime-planet.com/anime/plawres-sanshiro,"['Action', 'Shounen', 'Sports', 'Proxy Battles', 'Robots', 'Tournaments', 'Based on a Manga']",[''],1873
ngknightlamune40,https://www.anime-planet.com/anime/ng-knight-lamune-40,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Contemporary Fantasy', 'Robots', 'Original Work']",[''],2084
Star Twinkle Pretty Cure Movie: Hoshi no Uta ni Omoi wo Komete,https://www.anime-planet.com/anime/star-twinkle-pretty-cure-movie-hoshi-no-uta-ni-omoi-wo-komete,"['Fantasy', 'Magical Girl', 'Magic']",[''],38850
White Snake 2: Green Snake,https://www.anime-planet.com/anime/white-snake-2-green-snake,"['Action', 'Adventure', 'Fantasy', 'Ancient China', 'Chinese Animation', 'Martial Arts']",['Bai She 2: Qing She Jie Qi'],49409
theidolmsterxenoglossiaspecials,https://www.anime-planet.com/anime/the-idolmaster-xenoglossia-specials,['Idols'],[''],3406
BanG Dream! Girls Band Party! 5th Anniversary Animation - CiRCLE THANKS PARTY!,https://www.anime-planet.com/anime/bang-dream-girls-band-party-5th-anniversary-animation-circle-thanks-party,"['Music', 'Showbiz']",[''],51218
UFO Ultramaiden Valkyrie Special: Bridal Training,https://www.anime-planet.com/anime/ufo-ultramaiden-valkyrie-special-bridal-training,"['Comedy', 'Ecchi', 'Shounen', 'Aliens', 'Non-Human Protagonists', 'Based on a Manga']",['UFO Princess Valkyrie Special: Bridal Training'],1129
Precure All Stars Movie F,https://www.anime-planet.com/anime/precure-all-stars-movie-f,['Crossover'],['Eiga Precure All Stars F'],34302
Sou x Fireworks,https://www.anime-planet.com/anime/sou-x-fireworks,"['Commercials', 'Food and Beverage', 'Promotional']","['Sou: Uchiage Hanabi', 'Shita kara Miru ka? Yoko kara Miru ka?-hen']",36162
mobilesuitsdgundamnogyakushuuarashiwoyobugakuensai,https://www.anime-planet.com/anime/mobile-suit-sd-gundam-no-gyakushuu-arashi-wo-yobu-gakuensai,"['Comedy', 'Mecha', 'Romance', 'Chibi', 'Music', 'Parody', 'School Life', 'Shorts']",['Kidou Senshi SD Gundam no Gyakushuu: Arashi wo Yobu Gakuensai'],2306
Eve: The Secret About That Girl,https://www.anime-planet.com/anime/eve-the-secret-about-that-girl,['Vocaloid'],['Eve: Ano Ko Secret'],37266
Mahou Tsukai Pretty Cure! Movie: Kiseki no Henshin! Cure Mofurun!,https://www.anime-planet.com/anime/mahou-tsukai-pretty-cure-movie-kiseki-no-henshin-cure-mofurun,"['Magical Girl', 'Magic']",['Witchy Pretty Cure! Movie: Kiseki no Henshin! Cure Mofurun!'],33183
Battle Spirits: Shounen Toppa Version,https://www.anime-planet.com/anime/battle-spirits-shounen-toppa-version,"['Adventure', 'Proxy Battles', 'Based on a Card Game']",[''],5082
"Keroro Gunsou Movie 5: Kyuukyoku Keroro, Kiseki no Jikuu-jima, de arimasu!!",https://www.anime-planet.com/anime/keroro-gunsou-movie-5-kyuukyoku-keroro-kiseki-no-jikuu-jima-de-arimasu,"['Action', 'Comedy', 'Shounen', 'Aliens', 'Frogs', 'Island', 'Non-Human Protagonists', 'Based on a Manga']",[''],8134
Pretty Cure All Stars: Haru no Carnival♪,https://www.anime-planet.com/anime/pretty-cure-all-stars-haru-no-carnival,"['Action', 'Fantasy', 'Magical Girl', 'Crossover', 'Family Friendly', 'Magic']",['Pretty Cure All Stars: Spring Carnival♪'],28511
Gokinjo Monogatari Movie,https://www.anime-planet.com/anime/gokinjo-monogatari-movie,"['Drama', 'Romance', 'Shoujo', 'Fashion', 'Love Triangle', 'Based on a Manga']",['Neighborhood Story Movie'],7578
Fafner Exodus 2nd Season,https://www.anime-planet.com/anime/fafner-exodus-2nd-season,"['Action', 'Mecha', 'Sci Fi', 'Aliens', 'Animeism', 'Post-apocalyptic', 'Psychological', 'Original Work']",['Soukyuu no Fafner: Dead Aggressor - Exodus 2'],41714
Honoo no Alpenrose: Jeudi & Lundi,https://www.anime-planet.com/anime/honoo-no-alpenrose-jeudi-and-lundi,"['Drama', 'Romance', 'Shoujo', 'Historical', 'Switzerland', 'Based on a Manga']",['Alpine Rose'],3807
hplovecraftsdunwichhorrorandotherstories,https://www.anime-planet.com/anime/hp-lovecrafts-dunwich-horror-and-other-stories,"['Horror', 'Ga-nime']",[''],3906
Akashic Re:cords OP,https://www.anime-planet.com/anime/akashic-records-op,"['Opening Animation', 'Based on a Mobile Game']",[''],36637
Tokyo 7th Sisters Movie: Bokura wa Aozora ni Naru,https://www.anime-planet.com/anime/tokyo-7th-sisters-movie-bokura-wa-aozora-ni-naru,"['Idols', 'Music', 'Showbiz', 'Based on a Mobile Game']",[''],41307
aharensanwahakarenaiminianime,https://www.anime-planet.com/anime/aharen-san-wa-hakarenai-mini-anime,"['Comedy', 'Chibi', 'Short Episodes', 'Based on a Manga']",[''],51243
tonotoisshoova,https://www.anime-planet.com/anime/tono-to-issho-ova,"['Comedy', 'Seinen', '16th Century', 'Feudal Japan', 'Historical', 'Parody', 'Based on a Manga']",[''],8961
Ado: Tot Musica,https://www.anime-planet.com/anime/ado-tot-musica,[''],[''],52846
Bakemonogatari Shaft Seisaku Tokubetsu PV,https://www.anime-planet.com/anime/bakemonogatari-shaft-seisaku-tokubetsu-pv,"['Shounen', 'Promotional', 'Explicit Violence', 'Based on a Manga']",[''],51068
Lagrange: The Flower of Rin-ne - Season 2 Picture Drama,https://www.anime-planet.com/anime/lagrange-the-flower-of-rin-ne-season-2-picture-drama,"['Comedy', 'Picture Drama']",['Rinne no Lagrange: Flower Declaration of Your Heart - Season 2 Picture Drama'],18639
Valvrave the Liberator 2,https://www.anime-planet.com/anime/valvrave-the-liberator-2,"['Action', 'Drama', 'Mecha', 'Sci Fi', 'Animeism', 'Outer Space', 'War', 'Original Work']",['Kakumeiki Valvrave 2'],21077
sakurawarsnewyorkny,https://www.anime-planet.com/anime/sakura-wars-new-york-ny,"['Sci Fi', 'Acting', 'America', 'Power Suits', 'Supernatural', 'Based on a Video Game']",[''],2168
Kyoto Animation CM: Souzou-hen,https://www.anime-planet.com/anime/kyoto-animation-cm-souzou-hen,"['Commercials', 'Promotional', 'School Life', 'Shorts']",[''],49396
Tsurupika Hagemaru,https://www.anime-planet.com/anime/tsurupika-hagemaru,['Comedy'],[''],5830
Eve: Fight Song,https://www.anime-planet.com/anime/eve-fight-song,"['Action', 'Fantasy', 'Violence']",[''],54026
Wooser no Sono Higurashi: Ken to Pantsu to Wooser to,https://www.anime-planet.com/anime/wooser-no-sono-higurashi-ken-to-pantsu-to-wooser-to,"['Comedy', 'Mecha', 'Animal Protagonists', 'Non-Human Protagonists', 'Based on a Manga', 'CG Animation']",[''],16738
Brave Express Might Gaine,https://www.anime-planet.com/anime/brave-express-might-gaine,"['Action', 'Mecha', 'Sci Fi', 'Combining Mecha', 'Super Robot', 'Trains', 'Original Work']",['Yuusha Tokkyuu Might Gain'],3486
Kirakira Pretty Cure a la Mode Movie: Paris to! Omoide no Mille-Feuille​!,https://www.anime-planet.com/anime/kirakira-pretty-cure-a-la-mode-movie-paris-to-omoide-no-mille-feuille,"['Fantasy', 'Magical Girl', 'Cafe', 'Food and Beverage', 'Magic']",[''],35206
Fafner Exodus 2nd Season,https://www.anime-planet.com/anime/fafner-exodus-2nd-season,"['Action', 'Mecha', 'Sci Fi', 'Aliens', 'Animeism', 'Post-apocalyptic', 'Psychological', 'Original Work']",['Soukyuu no Fafner: Dead Aggressor - Exodus 2'],9494
Ado: Where the Wind Blows,https://www.anime-planet.com/anime/ado-where-the-wind-blows,['Drama'],['Ado: Kaze no Yukue'],52893
Black Jack: The Lost Episodes,https://www.anime-planet.com/anime/black-jack-the-lost-episodes,"['Drama', 'Shounen', 'Doctors', 'Episodic', 'Medical', 'Based on a Manga']",[''],4071
Daimaju Gekito Hagane no Oni,https://www.anime-planet.com/anime/daimaju-gekito-hagane-no-oni,"['Mecha', 'Sci Fi']",[''],1819
Fafner Exodus 2nd Season,https://www.anime-planet.com/anime/fafner-exodus-2nd-season,"['Action', 'Mecha', 'Sci Fi', 'Aliens', 'Animeism', 'Post-apocalyptic', 'Psychological', 'Original Work']",['Soukyuu no Fafner: Dead Aggressor - Exodus 2'],41814
Crayon Shin-chan Movie 25: Shurai! Uchujin Shiriri,https://www.anime-planet.com/anime/crayon-shin-chan-movie-25-shurai-uchujin-shiriri,"['Adventure', 'Comedy', 'Sci Fi', 'Aliens', 'Crude']",[''],34244
gallforce5earthchapter,https://www.anime-planet.com/anime/gall-force-5-earth-chapter,"['Action', 'Sci Fi', 'Post-apocalyptic', 'Robots', 'War', 'Original Work']",['Gall Force 5: Chikyuu Shou'],2064
Saki: Episode of Side A - Kuro's Birthday,https://www.anime-planet.com/anime/saki-episode-of-side-a-kuros-birthday,"['Comedy', 'Ecchi', 'Shounen', 'Slice of Life', 'Based on a Manga']","[""Saki Achiga-hen: Episode of Side-A - Kuro's no Tanjoubi""]",30292
Neon The Animation,https://www.anime-planet.com/anime/neon-the-animation,"['Comedy', 'Slice of Life', 'Promotional', 'Short Episodes', 'Tourism', 'Original Work']",[''],625
aliceincyberlanddive2,https://www.anime-planet.com/anime/alice-in-cyberland-dive-2,"['Action', 'Sci Fi', 'Hacking', 'Monsters', 'Virtual Reality', 'Based on a Video Game']",[''],5330
Yawara! Special: Zutto Kimi no Koto ga,https://www.anime-planet.com/anime/yawara-special-zutto-kimi-no-koto-ga,"['Comedy', 'Drama', 'Romance', 'Seinen', 'Sports', 'Hand to Hand Combat', 'Judo', 'Martial Arts', 'Tournaments', 'Based on a Manga']",[''],2009
Girls und Panzer: Saishuushou - Fushou Akiyama Yukari no Sensha Kouza,https://www.anime-planet.com/anime/girls-und-panzer-saishuushou-fushou-akiyama-yukari-no-sensha-kouza,"['Educational', 'Military', 'Original Work']","[""Girls und Panzer das Finale: Akiyama Yukari's Tank Course""]",39429
Calliope Mori x Gawr Gura x DECO*27: Q,https://www.anime-planet.com/anime/calliope-mori-x-gawr-gura-x-deco27-q,"['Action', 'VTubers']",[''],51608
Doraemon Movie 6: Nobita's Little Star Wars,https://www.anime-planet.com/anime/doraemon-movie-6-nobitas-little-star-wars,"['Adventure', 'Sci Fi', 'Shounen', 'Aliens', 'Family Friendly', 'Non-Human Protagonists', 'Outer Space', 'Robots', 'Based on a Manga']",['Doraemon Movie 6: Nobita no Little Star Wars'],44025
Black Jack OVA,https://www.anime-planet.com/anime/black-jack-ova,"['Drama', 'Shounen', 'Doctors', 'Episodic', 'Medical', 'Psychological', 'Mature Themes', 'Nudity', 'Based on a Manga']",[''],7229
A Spirit of the Sun,https://www.anime-planet.com/anime/a-spirit-of-the-sun,"['Drama', 'Seinen', 'Earthquake', 'Natural Disaster', 'Political', 'Survival', 'Based on a Manga']",['Taiyou no Mokushiroku'],39875
Pretty Cure Movie: Miracle Universe,https://www.anime-planet.com/anime/pretty-cure-movie-miracle-universe,"['Fantasy', 'Magical Girl', 'Crossover', 'Magic']",[''],38672
Kindaichi Shounen no Jikenbo (2007),https://www.anime-planet.com/anime/kindaichi-shounen-no-jikenbo-2007,"['Shounen', 'Detectives', 'Based on a Manga']",[''],3245
violinistofhamelinmovie,https://www.anime-planet.com/anime/violinist-of-hamelin-movie,"['Comedy', 'Fantasy']",['Hamelin no Violin Hiki Movie'],2207
Pretty Cure Miracle Leap Movie: Minna to Fushigi na 1-nichi,https://www.anime-planet.com/anime/pretty-cure-miracle-leap-movie-minna-to-fushigi-na-1-nichi,"['Fantasy', 'Magical Girl', 'Crossover', 'Magic']",[''],40587
Hoshi no Jidai,https://www.anime-planet.com/anime/hoshi-no-jidai,['Shorts'],[''],52832
Follow,https://www.anime-planet.com/anime/follow,"['Abstract', 'Shorts']",[''],21041
seizeigambaremahoushoujokurumi,https://www.anime-planet.com/anime/seizei-gambare-mahou-shoujo-kurumi,"['Comedy', 'Fantasy', 'Magical Girl', 'Magic', 'Short Episodes', 'Original Work']",[''],35510
Wrath of the Ninja: The Yotoden Movie.,https://www.anime-planet.com/anime/wrath-of-the-ninja-the-yotoden-movie,"['Action', 'Feudal Japan', 'Ninja', 'Violence', 'Based on a Novel']",['Sengoku Kitan Youtouden Movie'],3600
"Oh, Suddenly Egyptian God 2nd Season",https://www.anime-planet.com/anime/oh-suddenly-egyptian-god-2nd-season,"['Comedy', 'Slice of Life', 'Chibi', 'Egyptian Mythology', 'Gods', 'Non-Human Protagonists', 'Short Episodes', 'Supernatural']",['Toutotsu ni Egypt Shin 2nd Season'],49522
Doraemon: Doraemon Comes Back (1998),https://www.anime-planet.com/anime/doraemon-doraemon-comes-back-1998,"['Adventure', 'Comedy', 'Shounen', 'Cats', 'Family Friendly', 'Non-Human Protagonists', 'Robots']",[''],2651
houseofflame,https://www.anime-planet.com/anime/house-of-flame,"['Shorts', 'Stop Motion Animation']","['Kataku: Nou ""Motometsuka"" yori']",7170
wakeupgirlssevenidolsabriefrecording,https://www.anime-planet.com/anime/wake-up-girls-seven-idols-a-brief-recording,"['Idols', 'Music', 'Showbiz', 'Original Work']",['Wake Up Girls Shichinin no Idol: A Brief Recording'],30445
Eve: As You Like It,https://www.anime-planet.com/anime/eve-as-you-like-it,"['Romance', 'Abstract']",['Eve: Okinimesumama'],39165
